,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
702,Tron,Tron,97,"[878, 28, 12]",1982-07-09,22.191,6.7,2257,en,False
703,Sommersby,Sommersby,1049,"[18, 53, 9648, 10749]",1993-02-05,22.111,6.3,371,en,False
704,Mr. Crocket,Mr. Crocket,1317218,[27],2024-09-26,22.109,4.6,14,en,False
705,The Making of Happier Than Ever: A Love Letter to Los Angeles,The Making of Happier Than Ever: A Love Letter to Los Angeles,896834,"[99, 10402]",2021-11-12,22.081,7.5,2,en,False
706,Twitches Too,Twitches Too,46169,"[18, 10751, 14, 10770]",2007-10-12,22.077,6.7,339,en,False
707,Three Little Pigs,Three Little Pigs,34463,"[10402, 16, 35, 10751]",1933-05-27,22.049,6.9,390,en,False
708,Mirrors,Mirrors,13515,"[27, 9648]",2008-08-15,22.03,6.276,1813,en,False
709,Behind Enemy Lines,Behind Enemy Lines,8007,"[28, 18, 53, 10752]",2001-11-30,22.007,6.4,1468,en,False
710,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey,6878,"[12, 35, 10751]",1993-02-03,21.901,7.0,1000,en,False
711,Veronica Guerin,Veronica Guerin,10629,"[18, 80, 53]",2003-07-11,21.874,6.6,297,en,False
712,Eight Below,Eight Below,9036,"[12, 18, 10751]",2006-02-17,21.813,7.0,1678,en,False
713,George of the Jungle 2,George of the Jungle 2,26264,"[12, 35, 10751]",2003-08-18,21.761,4.4,463,en,False
714,Cinderella,Cinderella,42884,"[10770, 10751, 14, 10402, 10749]",1997-11-02,21.728,6.5,180,en,False
715,Down with Love,Down with Love,10720,"[35, 10749]",2003-05-08,21.692,6.1,702,en,False
716,A Time to Kill,A Time to Kill,1645,"[80, 18, 53]",1996-07-24,21.661,7.38,2481,en,False
717,Black Widow,Black Widow,19345,[53],1987-02-06,21.643,6.2,193,en,False
718,Invisible Sister,Invisible Sister,360605,"[14, 12, 35, 10770]",2015-12-10,21.624,6.7,293,en,False
719,See How They Run,See How They Run,766475,"[9648, 35, 80]",2022-09-09,21.615,6.368,1058,en,False
720,Toy Story That Time Forgot,Toy Story That Time Forgot,256835,"[16, 10751, 12, 35]",2014-12-02,21.582,7.0,962,en,False
721,Mars Needs Moms,Mars Needs Moms,50321,"[12, 16, 10751]",2011-03-09,21.581,6.0,685,en,False
722,Out,Out,706860,"[16, 35, 18, 14, 10751, 10749]",2020-05-22,21.57,7.3,188,en,False
723,Teen Beach 2,Teen Beach 2,325189,"[10770, 10751, 35, 14]",2015-06-26,21.553,6.8,580,en,False
724,The Jungle Book 2,The Jungle Book 2,14873,"[10751, 16, 12]",2003-02-07,21.533,5.903,1124,en,False
725,Down Periscope,Down Periscope,9101,[35],1996-03-01,21.517,6.3,436,en,False
726,Ewoks: The Battle for Endor,Ewoks: The Battle for Endor,10372,"[12, 10751, 10770, 878, 14]",1985-11-24,21.508,5.4,294,en,False
727,Gnomeo & Juliet,Gnomeo & Juliet,45772,"[16, 10751]",2011-01-13,21.444,5.9,1922,en,False
728,Las brujas de Zugarramurdi,Witching & Bitching,179538,"[35, 27]",2013-09-20,21.437,6.3,628,es,False
729,Bedtime Stories,Bedtime Stories,10202,"[14, 35, 10751, 10749]",2008-12-24,21.436,6.1,2777,en,False
730,Elektra,Elektra,9947,"[28, 14, 12]",2005-01-13,21.427,5.044,2401,en,False
731,Bambi II,Bambi II,13205,"[16, 18, 10751]",2006-01-26,21.382,6.519,976,en,False
732,Bedknobs and Broomsticks,Bedknobs and Broomsticks,12335,"[12, 14, 35, 10751, 10402, 16]",1971-10-07,21.377,7.034,945,en,False
733,Ice Age: The Great Egg-Scapade,Ice Age: The Great Egg-Scapade,387893,"[12, 16, 35, 10751, 10770]",2016-03-19,21.334,6.4,461,en,False
734,Us Again,Us Again,779047,"[16, 18, 10751]",2021-03-03,21.321,7.8,312,en,False
735,The Great Mouse Detective,The Great Mouse Detective,9994,"[16, 10751, 12, 9648]",1986-07-02,21.225,7.0,1620,en,False
736,"Davy Crockett, King of the Wild Frontier","Davy Crockett, King of the Wild Frontier",35115,"[12, 10751, 37]",1955-05-25,21.213,6.4,102,en,False
737,The Adventures of Ichabod and Mr. Toad,The Adventures of Ichabod and Mr. Toad,13465,"[27, 14, 16, 10751]",1949-10-05,21.19,6.4,590,en,False
738,The Lone Ranger,The Lone Ranger,57201,"[28, 12, 37]",2013-07-03,21.153,6.1,5764,en,False
739,Under the Sea: A Descendants Story,Under the Sea: A Descendants Story,551298,"[10402, 10770, 14]",2018-09-28,21.108,7.2,96,en,False
740,Clock,Clock,1085103,"[27, 53]",2023-03-28,21.038,5.567,209,en,False
741,Dangerous Minds,Dangerous Minds,9909,[18],1995-08-11,21.037,6.972,1130,en,False
742,Winnie the Pooh,Winnie the Pooh,51162,"[16, 10751, 35, 12]",2011-04-06,21.03,6.9,856,en,False
743,Inspector Gadget,Inspector Gadget,332,"[28, 12, 35, 10751]",1999-07-23,20.903,4.5,1196,en,False
744,Sissi - Die junge Kaiserin,Sissi: The Young Empress,458,"[18, 35, 10749]",1956-12-01,20.877,7.2,336,de,False
745,Under the Tuscan Sun,Under the Tuscan Sun,10934,"[10749, 35]",2003-09-20,20.808,6.888,856,en,False
746,Expedition Amazon,Expedition Amazon,1366853,[99],2024-10-10,20.664,6.0,1,en,False
747,The Day the Earth Stood Still,The Day the Earth Stood Still,10200,"[18, 878, 53]",2008-12-10,20.612,5.623,3355,en,False
748,Upside-Down Magic,Upside-Down Magic,671583,"[14, 10751, 10770]",2020-07-31,20.54,7.135,248,en,False
749,JFK,JFK,820,"[18, 53, 36]",1991-12-20,20.48,7.599,2076,en,False
750,Diary of a Wimpy Kid,Diary of a Wimpy Kid,774741,"[16, 35, 10751]",2021-12-02,20.474,6.2,346,en,False
751,Red Sparrow,Red Sparrow,401981,"[53, 9648]",2018-02-28,20.435,6.534,5874,en,False
752,The Skeleton Dance,The Skeleton Dance,88018,"[16, 10751, 10402, 35]",1929-08-29,20.325,7.3,273,en,False
753,Antigang : La Relève,The Squad: Home Run,1020394,"[28, 53, 80, 18]",2023-08-25,20.299,6.421,121,fr,False
754,The King of Comedy,The King of Comedy,262,"[18, 35]",1982-12-18,20.277,7.791,2249,en,False
755,Mary Poppins Returns,Mary Poppins Returns,400650,"[14, 10751, 35]",2018-12-13,20.225,6.5,3275,en,False
756,Partly Cloudy,Partly Cloudy,24480,"[16, 10751, 35]",2009-05-28,20.177,7.8,1023,en,False
757,End of Days,End of Days,9946,"[28, 27, 14]",1999-11-24,20.168,6.08,1823,en,False
758,Star Wars: The Clone Wars,Star Wars: The Clone Wars,12180,"[16, 28, 878, 12]",2008-08-05,20.164,6.1,1982,en,False
759,Lambert the Sheepish Lion,Lambert the Sheepish Lion,54184,[16],1952-02-08,20.129,6.9,103,en,False
760,The Last Repair Shop,The Last Repair Shop,1171861,"[99, 10402]",2024-02-16,20.033,7.4,33,en,False
761,High School Musical 2,High School Musical 2,13649,"[35, 18, 10751, 10402, 10749, 10770]",2007-08-17,20.033,6.5,3689,en,False
762,A Goofy Movie,A Goofy Movie,15789,"[10749, 16, 10751, 35, 12]",1995-04-07,20.03,7.0,1733,en,False
763,Pocahontas II: Journey to a New World,Pocahontas II: Journey to a New World,13761,"[16, 10751, 12, 10749]",1998-08-04,20.022,5.475,1321,en,False
764,Ad Astra,Ad Astra,419704,"[878, 18]",2019-09-17,19.966,6.111,6527,en,False
765,Titan A.E.,Titan A.E.,7450,"[16, 28, 878, 10751, 12]",2000-06-16,19.956,6.6,1070,en,False
766,The Hunchback of Notre Dame II,The Hunchback of Notre Dame II,12448,"[16, 10751, 35]",2002-02-06,19.937,5.362,791,en,False
767,Z-O-M-B-I-E-S,Z-O-M-B-I-E-S,483980,"[14, 35, 10749, 10770]",2018-02-16,19.902,7.2,678,en,False
768,Romancing the Stone,Romancing the Stone,9326,"[10749, 35, 28, 12]",1984-03-30,19.684,6.8,1787,en,False
769,Not Okay,Not Okay,838330,"[35, 18]",2022-07-29,19.654,6.343,435,en,False
770,Fire Island,Fire Island,846250,"[35, 10749]",2022-06-02,19.624,7.042,226,en,False
771,Diary of a Wimpy Kid Christmas: Cabin Fever,Diary of a Wimpy Kid Christmas: Cabin Fever,1123093,"[16, 35, 10751]",2023-12-07,19.613,6.8,61,en,False
772,The Joy Luck Club,The Joy Luck Club,19931,[18],1993-09-08,19.608,7.1,140,en,False
773,Moulin Rouge!,Moulin Rouge!,824,"[18, 10749, 10402]",2001-05-18,19.552,7.559,4467,en,False
774,Suncoast,Suncoast,1014209,"[18, 35]",2024-02-02,19.509,6.8,97,en,False
775,"Maggie Simpson in ""The Longest Daycare""","Maggie Simpson in ""The Longest Daycare""",116440,"[16, 18, 10751, 35]",2012-07-12,19.433,7.0,359,en,False
776,The Edge,The Edge,9433,"[28, 12, 18]",1997-09-06,19.407,6.846,1147,en,False
777,The Wonderful World of Mickey Mouse: Steamboat Silly,The Wonderful World of Mickey Mouse: Steamboat Silly,1139979,"[16, 35]",2023-07-28,19.38,7.1,25,en,False
778,Hulk: Where Monsters Dwell,Hulk: Where Monsters Dwell,422153,"[28, 16, 14, 878]",2016-10-21,19.367,6.6,75,en,False
779,The Journey of Natty Gann,The Journey of Natty Gann,35144,"[12, 10751, 18]",1985-09-27,19.306,6.9,143,en,False
780,Iron Man & Captain America: Heroes United,Iron Man & Captain America: Heroes United,284274,"[12, 16, 28]",2014-07-29,19.228,6.3,136,en,False
781,Frenemies,Frenemies,84105,"[18, 10751, 10770, 35]",2012-01-13,19.225,5.8,426,en,False
782,Tarzan II,Tarzan II,15657,"[12, 16, 10751]",2005-06-13,19.225,6.064,1121,en,False
783,The Descendants,The Descendants,65057,"[35, 18]",2011-09-09,19.189,6.8,2749,en,False
784,Chimpanzee,Chimpanzee,72334,[99],2012-04-20,19.165,7.0,119,en,False
785,The Bob's Burgers Movie,The Bob's Burgers Movie,504827,"[16, 12, 35]",2022-05-26,19.159,6.9,297,en,False
786,Girl vs. Monster,Girl vs. Monster,138038,"[10751, 35, 878, 10770]",2012-10-12,19.047,6.3,267,en,False
787,Paper Towns,Paper Towns,286565,"[9648, 18, 10749]",2015-06-18,18.872,6.2,5017,en,False
788,Zapped,Zapped,278774,"[10770, 35, 10751]",2014-06-27,18.651,6.1,609,en,False
789,Notorious,Notorious,14410,"[10402, 18, 36]",2009-01-16,18.63,6.9,704,en,False
790,The Pyramid,The Pyramid,282813,[27],2014-12-04,18.628,5.3,1042,en,False
791,Annie,Annie,26177,"[10402, 10751, 35]",1999-11-07,18.625,6.4,174,en,False
792,Made in America,Made in America,12121,[35],1993-01-06,18.619,5.5,351,en,False
793,Hamilton,Hamilton,556574,"[36, 18]",2020-07-03,18.571,8.2,1392,en,False
794,John Tucker Must Die,John Tucker Must Die,9293,"[35, 10749]",2006-07-27,18.525,6.126,1354,en,False
795,Prom,Prom,51588,"[35, 10749]",2011-04-29,18.523,6.1,447,en,False
796,Herbie Rides Again,Herbie Rides Again,10869,"[10749, 35, 10751, 14]",1974-02-12,18.498,6.1,394,en,False
797,Broken Arrow,Broken Arrow,9208,"[28, 53, 12]",1996-02-09,18.493,6.0,1478,en,False
798,Pete's Dragon,Pete's Dragon,11114,"[14, 16, 35, 10751]",1977-11-03,18.484,6.313,662,en,False
799,Baggage Claim,Baggage Claim,175528,"[10749, 35]",2013-09-27,18.445,5.4,193,en,False
800,Doctor Dolittle,Doctor Dolittle,3050,"[35, 10751, 14]",1998-06-26,18.421,5.708,3020,en,False
801,Marked for Death,Marked for Death,10173,"[28, 80]",1990-10-05,18.337,6.1,517,en,False
802,EverAfter,EverAfter,9454,"[18, 10749, 35]",1998-07-31,18.291,7.4,1433,en,False
803,Z-O-M-B-I-E-S 3,Z-O-M-B-I-E-S 3,809107,"[10402, 14, 35, 878, 10751, 10770]",2022-07-09,18.28,7.4,389,en,False
804,Marley & Me,Marley & Me,14306,"[35, 10751]",2008-12-25,18.252,7.2,4529,en,False
805,Black Is King,Black Is King,719643,[10402],2020-07-31,18.2,7.3,123,en,False
806,3 Men and a Baby,3 Men and a Baby,12154,[35],1987-11-27,18.19,6.205,986,en,False
807,Keeping Up with the Joneses,Keeping Up with the Joneses,331313,"[28, 35]",2016-10-20,18.148,6.1,1986,en,False
808,The Cave,The Cave,621729,[99],2019-10-18,18.08,7.3,48,en,False
809,The East,The East,87499,"[18, 53]",2013-05-31,18.017,6.5,761,en,False
810,The Santa Clause 3: The Escape Clause,The Santa Clause 3: The Escape Clause,13767,"[35, 10751, 12]",2006-11-02,18.005,5.5,1054,en,False
811,The Greatest Game Ever Played,The Greatest Game Ever Played,15487,[18],2005-09-30,17.948,7.3,471,en,False
812,Speed 2: Cruise Control,Speed 2: Cruise Control,1639,"[28, 12, 53]",1997-06-13,17.944,4.594,1611,en,False
813,My Cousin Rachel,My Cousin Rachel,413998,"[18, 10749]",2017-06-08,17.887,5.7,568,en,False
814,Partysaurus Rex,Partysaurus Rex,130925,"[10751, 16, 35]",2012-09-14,17.878,7.1,474,en,False
815,Tini: El gran cambio de Violetta,Tini: The New Life of Violetta,360365,"[35, 18, 10402]",2016-05-04,17.83,7.3,380,es,False
816,Camp Rock 2: The Final Jam,Camp Rock 2: The Final Jam,44244,"[35, 10402, 10770]",2010-09-17,17.826,6.3,1500,en,False
817,The Siege,The Siege,9882,"[18, 28, 53, 80]",1998-11-06,17.822,6.3,1304,en,False
818,The Old Mill,The Old Mill,72640,"[16, 53, 10751, 10402, 27]",1937-11-05,17.815,7.3,195,en,False
819,Holes,Holes,8326,"[12, 10751, 18, 35]",2003-04-18,17.791,6.853,1358,en,False
820,Return to Never Land,Return to Never Land,16690,"[12, 14, 16, 10751]",2002-02-14,17.76,6.491,2298,en,False
821,Cocktail,Cocktail,7520,"[10749, 18, 35]",1988-07-29,17.7,6.1,1433,en,False
822,LEGO Disney Princess: The Castle Quest,LEGO Disney Princess: The Castle Quest,1153222,[16],2023-08-18,17.528,6.488,40,en,False
823,Tigerland,Tigerland,10687,"[18, 10752]",2000-10-06,17.473,6.613,550,en,False
824,"Good Morning, Vietnam","Good Morning, Vietnam",801,"[35, 18, 10752]",1987-12-23,17.463,7.304,2662,en,False
825,Flowers and Trees,Flowers and Trees,106112,"[16, 10402, 10749, 35, 53]",1932-07-23,17.429,6.8,180,en,False
826,Nomadland,Nomadland,581734,[18],2021-01-29,17.414,7.206,2936,en,False
827,The Search for Santa Paws,The Search for Santa Paws,48844,"[10751, 12]",2010-10-12,17.412,6.3,201,en,False
828,The Big Green,The Big Green,26441,"[10751, 35]",1995-09-29,17.404,5.5,182,en,False
829,The Jewel of the Nile,The Jewel of the Nile,10303,"[12, 28, 35, 10749]",1985-08-01,17.373,6.222,1126,en,False
830,I'll Be Home for Christmas,I'll Be Home for Christmas,17037,"[35, 10751]",1998-11-13,17.169,6.0,313,en,False
831,The Muppets,The Muppets,64328,"[35, 10751, 10402]",2011-11-22,17.119,6.673,1544,en,False
832,Dark Water,Dark Water,9009,"[27, 9648, 18]",2005-07-08,17.106,5.7,990,en,False
833,Race to Witch Mountain,Race to Witch Mountain,13836,"[12, 10751, 14, 878, 53, 28]",2009-03-12,17.061,5.8,1685,en,False
834,The Royal Tenenbaums,The Royal Tenenbaums,9428,"[35, 18]",2001-10-05,17.06,7.486,4485,en,False
835,D.I.Y. Duck,D.I.Y. Duck,1293461,"[16, 35, 10751]",2024-06-08,17.052,6.9,19,en,False
836,Team Thor,Team Thor,413279,"[35, 878]",2016-08-28,16.999,7.279,531,en,False
837,Sex Appeal,Sex Appeal,803104,"[35, 10749]",2022-01-14,16.98,6.696,276,en,False
838,Rookie of the Year,Rookie of the Year,21845,"[10751, 35]",1993-07-07,16.955,6.2,342,en,False
839,Before the Flood,Before the Flood,410718,[99],2016-10-21,16.912,7.699,770,en,False
840,Goodbye Christopher Robin,Goodbye Christopher Robin,418680,"[10751, 36, 18]",2017-09-29,16.882,7.0,818,en,False
841,Fright Night,Fright Night,58151,"[27, 35]",2011-08-18,16.875,6.225,1905,en,False
842,George and A.J.,George and A.J.,72962,"[16, 10751, 35]",2009-11-10,16.874,5.8,153,en,False
843,Never Been Kissed,Never Been Kissed,11355,"[10749, 35, 18]",1999-04-09,16.842,6.2,1462,en,False
844,The Fountain,The Fountain,1381,"[18, 12, 878, 10749]",2006-11-22,16.815,6.9,2731,en,False
845,Johnny Tsunami,Johnny Tsunami,24020,"[10751, 10770, 18]",1999-07-24,16.792,5.914,133,en,False
846,Can't Buy Me Love,Can't Buy Me Love,12919,"[18, 35, 10749]",1987-08-14,16.756,6.9,655,en,False
847,Mr. Popper's Penguins,Mr. Popper's Penguins,58224,"[35, 10751]",2011-06-17,16.736,6.0,2904,en,False
848,Mickey's Once Upon a Christmas,Mickey's Once Upon a Christmas,15400,"[16, 10751, 35]",1999-10-31,16.721,7.103,645,en,False
849,Dragonball Evolution,Dragonball Evolution,14164,"[28, 12, 14, 878, 53]",2009-03-12,16.68,2.9,2021,en,False
850,The Cheetah Girls 2,The Cheetah Girls 2,37609,"[10751, 35, 18, 10402, 10770]",2006-07-31,16.666,6.3,395,en,False
851,The Love Bug,The Love Bug,14136,"[35, 10751, 14]",1968-12-23,16.639,6.532,581,en,False
852,Mr. Duck Steps Out,Mr. Duck Steps Out,73999,"[16, 35]",1940-06-07,16.517,6.5,76,en,False
853,Buffy the Vampire Slayer,Buffy the Vampire Slayer,10206,"[28, 35, 27]",1992-07-24,16.516,5.6,801,en,False
854,Walk the Line,Walk the Line,69,"[18, 10402, 10749]",2005-09-13,16.506,7.498,2823,en,False
855,Pooh's Grand Adventure: The Search for Christopher Robin,Pooh's Grand Adventure: The Search for Christopher Robin,14903,"[16, 10751, 12]",1997-08-05,16.441,7.2,352,en,False
856,Sunshine,Sunshine,1272,"[18, 878, 53]",2007-04-05,16.391,6.957,3730,en,False
857,The Finest Hours,The Finest Hours,300673,"[28, 18, 36, 53]",2016-01-27,16.342,6.6,1580,en,False
858,Marvel One-Shot: The Consultant,Marvel One-Shot: The Consultant,76122,"[12, 14, 878, 28]",2011-09-13,16.325,6.333,538,en,False
859,The Rocketeer,The Rocketeer,10249,"[28, 12, 878, 10751]",1991-06-21,16.315,6.5,924,en,False
860,Vacation Friends,Vacation Friends,653349,[35],2021-08-27,16.146,7.1,752,en,False
861,Mickey's Trailer,Mickey's Trailer,53219,"[16, 35]",1938-05-06,16.129,7.3,167,en,False
862,Rise,Rise,759054,[18],2022-06-23,16.127,7.608,268,en,False
863,A Good Year,A Good Year,9726,"[35, 18, 10749]",2006-09-09,16.122,6.667,1475,en,False
864,Notes on a Scandal,Notes on a Scandal,1259,"[18, 10749]",2006-12-25,16.107,7.1,874,en,False
865,The Muppet Movie,The Muppet Movie,11176,"[35, 12, 10402, 10751]",1979-06-22,16.103,7.2,591,en,False
866,"Honey, I Blew Up the Kid","Honey, I Blew Up the Kid",11158,"[12, 35, 10751, 878]",1992-07-16,16.068,5.2,1151,en,False
867,West Side Story,West Side Story,511809,"[18, 10749, 80]",2021-12-08,16.031,7.0,1528,en,False
868,The Negotiator,The Negotiator,9631,"[28, 80, 18, 53]",1998-07-29,16.014,7.1,2043,en,False
869,Taxi,Taxi,11045,"[28, 35, 53, 80]",2004-10-06,15.864,5.6,1043,en,False
870,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,316023,[35],2016-07-07,15.827,6.1,2450,en,False
871,The Story of Robin Hood and His Merrie Men,The Story of Robin Hood and His Merrie Men,27884,"[28, 12]",1952-05-26,15.758,6.1,63,en,False
872,Stay,Stay,8066,"[9648, 53, 18]",2005-09-24,15.492,6.596,1304,en,False
873,Sideways,Sideways,9675,"[35, 18, 10749]",2004-10-22,15.455,7.1,1627,en,False
874,French Connection II,French Connection II,10711,"[28, 80, 18, 53]",1975-05-18,15.427,6.8,407,en,False
875,Home Alone: The Holiday Heist,Home Alone: The Holiday Heist,134375,"[35, 10751, 10770]",2012-12-03,15.421,5.2,426,en,False
876,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,82650,"[35, 10751]",2012-08-02,15.306,6.3,945,en,False
877,The Blue Umbrella,The Blue Umbrella,200481,"[16, 10749]",2013-02-12,15.298,7.5,537,en,False
878,Little Miss Sunshine,Little Miss Sunshine,773,"[35, 18]",2006-07-26,15.284,7.691,7014,en,False
879,The Ugly Duckling,The Ugly Duckling,418956,"[16, 35]",1939-04-07,15.261,6.997,164,en,False
880,Lamp Life,Lamp Life,594530,"[16, 35, 10751]",2020-01-31,15.259,7.1,298,en,False
881,OLIVIA RODRIGO: driving home 2 u (a SOUR film),OLIVIA RODRIGO: driving home 2 u (a SOUR film),939790,"[10402, 99]",2022-03-25,15.224,7.74,50,en,False
882,White Fang,White Fang,12227,"[28, 12, 18, 10751]",1991-01-18,15.193,6.722,583,en,False
883,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,74534,"[18, 35]",2012-02-23,15.191,6.942,1324,en,False
884,Empire of Dreams: The Story of the Star Wars Trilogy,Empire of Dreams: The Story of the Star Wars Trilogy,76180,[99],2004-09-12,15.162,7.7,184,en,False
885,Street Kings,Street Kings,1266,"[28, 80, 18, 53]",2008-04-10,15.157,6.628,1461,en,False
886,Fantasia 2000,Fantasia 2000,49948,"[16, 10751, 10402]",2000-01-01,15.099,6.977,1249,en,False
887,Confessions of a Teenage Drama Queen,Confessions of a Teenage Drama Queen,11132,[35],2004-02-17,15.085,5.635,882,en,False
888,Born in China,Born in China,355277,[99],2016-08-12,15.078,7.3,160,zh,False
889,Marvel Studios: Assembling a Universe,Marvel Studios: Assembling a Universe,259910,"[99, 10770]",2014-03-18,15.014,6.9,159,en,False
890,Tick Tock Tale,Tick Tock Tale,352812,[16],2010-08-18,14.98,7.4,106,en,False
891,Adventures in Babysitting,Adventures in Babysitting,14367,[35],1987-07-01,14.98,6.9,655,en,False
892,3 Men and a Little Lady,3 Men and a Little Lady,11630,"[10751, 35]",1990-11-21,14.977,5.9,518,en,False
893,Journey to the Center of the Earth,Journey to the Center of the Earth,11571,"[12, 14, 10751]",1959-12-15,14.955,7.0,455,en,False
894,Godmothered,Godmothered,662546,"[10751, 14, 35]",2020-12-04,14.951,6.7,598,en,False
895,Runaway Bride,Runaway Bride,4806,"[35, 10749]",1999-07-30,14.923,6.11,1962,en,False
896,The Big Bad Wolf,The Big Bad Wolf,109298,[16],1934-04-14,14.894,6.5,114,en,False
897,How to Build a Better Boy,How to Build a Better Boy,286987,"[10751, 878, 10770]",2014-11-18,14.858,6.4,393,en,False
898,Sissi,Sissi,457,"[35, 18, 10749]",1955-12-22,14.835,7.4,464,de,False
899,The Shepherd,The Shepherd,1116488,"[18, 14, 28]",2023-08-10,14.823,6.8,94,en,False
900,Bee Season,Bee Season,24618,"[18, 10751]",2005-09-03,14.822,5.086,92,en,False
901,White Men Can't Jump,White Men Can't Jump,920125,"[35, 18]",2023-05-11,14.811,6.429,252,en,False
902,Quasi,Quasi,893752,"[35, 18]",2023-04-20,14.809,5.212,66,en,False
903,The Monuments Men,The Monuments Men,152760,"[10752, 18, 36, 28]",2014-01-24,14.755,6.1,3540,en,False
904,The Moon-Spinners,The Moon-Spinners,42795,"[9648, 10751, 53, 10749]",1964-07-08,14.672,5.7,52,en,False
905,Muppet Treasure Island,Muppet Treasure Island,10874,"[28, 12, 10751, 35, 10402]",1996-02-16,14.672,6.6,382,en,False
906,Prom Pact,Prom Pact,932430,"[10749, 35]",2023-03-30,14.629,7.3,150,en,False
907,The Watch,The Watch,80035,"[35, 28, 878]",2012-07-26,14.616,5.6,2272,en,False
908,Max Payne,Max Payne,13051,"[80, 28, 18, 53]",2008-10-15,14.58,5.4,2029,en,False
909,Quiz Lady,Quiz Lady,787781,[35],2023-09-09,14.437,6.7,215,en,False
910,The Cheetah Girls: One World,The Cheetah Girls: One World,27621,"[10751, 35, 18, 10402, 10770]",2008-08-22,14.431,6.1,323,en,False
911,Pooh's Heffalump Movie,Pooh's Heffalump Movie,13682,"[10751, 16, 35, 14]",2005-02-11,14.364,6.8,442,en,False
912,From Hell,From Hell,768,"[27, 9648, 53]",2001-02-08,14.339,6.692,2759,en,False
913,Freaky Friday,Freaky Friday,505904,"[10751, 14, 10770, 35]",2018-09-14,14.254,5.2,124,en,False
914,Brazil,Brazil,68,"[35, 878]",1985-02-20,14.182,7.674,3251,en,False
915,Blank Check,Blank Check,13962,"[35, 10751]",1994-02-11,14.129,5.888,486,en,False
916,Saludos Amigos,Saludos Amigos,14906,"[16, 12, 10402]",1942-08-24,14.124,5.8,452,en,False
917,What's Love Got to Do with It,What's Love Got to Do with It,15765,"[18, 10402, 36]",1993-06-09,14.116,7.1,313,en,False
918,A Midsummer Night's Dream,A Midsummer Night's Dream,10210,"[14, 35, 10749]",1999-05-20,14.113,6.4,360,en,False
919,The Book of Manning,The Book of Manning,226320,[99],2013-09-24,14.101,8.1,14,en,False
920,Phineas and Ferb: Mission Marvel,Phineas and Ferb: Mission Marvel,284019,"[16, 10751, 35]",2013-08-16,14.067,6.6,167,en,False
921,Return to Oz,Return to Oz,13155,"[12, 10751, 14]",1985-06-21,14.059,6.7,991,en,False
922,Snatched,Snatched,373569,"[28, 35]",2017-05-03,14.037,5.4,781,en,False
923,Camp Rock,Camp Rock,13655,"[10402, 35, 18, 10749, 10751, 10770]",2008-06-20,14.001,6.4,2068,en,False
924,The Mighty Ducks,The Mighty Ducks,10414,"[35, 10751, 18]",1992-10-02,13.969,6.6,865,en,False
925,A Hero's Journey: The Making of Percy Jackson and the Olympians,A Hero's Journey: The Making of Percy Jackson and the Olympians,1224953,[99],2024-01-30,13.941,6.7,9,en,False
926,Rushmore,Rushmore,11545,"[35, 18]",1998-12-11,13.843,7.403,2445,en,False
927,Brooklyn,Brooklyn,167073,"[10749, 18, 36]",2015-10-20,13.806,7.312,3056,en,False
928,Marvel Rising: Operation Shuri,Marvel Rising: Operation Shuri,592688,"[10751, 16, 878, 12]",2019-10-11,13.774,6.1,29,en,False
929,Tolkien,Tolkien,468224,"[10752, 18, 10749]",2019-05-03,13.76,7.0,1393,en,False
930,Pathfinder,Pathfinder,1534,"[12, 28]",2007-01-11,13.709,5.675,701,en,False
931,Mickey's Christmas Carol,Mickey's Christmas Carol,14813,"[10751, 16]",1983-10-19,13.703,7.6,878,en,False
932,The Three Caballeros,The Three Caballeros,15947,"[16, 10751, 10402]",1944-12-21,13.685,6.283,699,en,False
933,禅 グローグーとマックロクロスケ,Zen - Grogu and Dust Bunnies,1044343,"[16, 14, 878]",2022-11-11,13.684,6.1,88,ja,False
934,Christmas ...Again?!,Christmas ...Again?!,762879,"[10751, 35, 14, 10770, 18]",2021-12-03,13.674,6.6,97,en,False
935,X-Men Origins: Wolverine,X-Men Origins: Wolverine,2080,"[12, 28, 878]",2009-04-28,13.651,6.274,10398,en,False
936,Safety,Safety,727306,"[10751, 18, 36]",2020-12-11,13.646,7.6,185,en,False
937,Flubber,Flubber,9574,"[35, 10751, 878]",1997-11-26,13.635,5.6,2319,en,False
938,The Beach Boys,The Beach Boys,1265066,"[99, 10402]",2024-05-21,13.632,6.609,23,en,False
939,An Extremely Goofy Movie,An Extremely Goofy Movie,15653,"[16, 10751, 35]",2000-02-29,13.624,6.404,628,en,False
940,Rules Don't Apply,Rules Don't Apply,291328,"[10749, 35, 18]",2016-11-23,13.523,5.7,467,en,False
941,Nimic,Nimic,621749,"[18, 14, 9648, 53]",2020-01-30,13.509,6.6,247,en,False
942,The Last King of Scotland,The Last King of Scotland,1523,[18],2006-01-12,13.47,7.4,2085,en,False
943,Avalon High,Avalon High,50479,"[14, 10751, 18, 10770]",2011-01-28,13.449,6.2,545,en,False
