,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
406,功夫,Kung Fu Hustle,9470,"[28, 35, 80, 14]",2004-02-10,64.345,7.449,2759,cn,False
407,Happy Death Day,Happy Death Day,440021,"[35, 27, 9648]",2017-10-12,64.077,6.644,6055,en,False
408,るろうに剣心 最終章 The Beginning,Rurouni Kenshin: The Beginning,672322,"[28, 12, 18, 10749]",2021-06-04,48.051,7.7,443,ja,False
409,Truth or Dare,Truth or Dare,460019,"[53, 27]",2018-04-12,67.992,5.9,3960,en,False
410,Sweet Girl,Sweet Girl,619297,"[28, 53, 18]",2021-08-18,67.819,6.642,1176,en,False
411,원더랜드,Wonderland,635996,"[878, 18]",2024-06-05,39.162,7.3,67,ko,False
412,Spiderhead,Spiderhead,615469,"[878, 53]",2022-06-17,64.018,5.798,1511,en,False
413,발레리나,Ballerina,961268,"[28, 12, 53]",2023-10-05,52.043,7.0,485,ko,False
414,Kiss the Girls,Kiss the Girls,9437,"[53, 80, 9648, 18]",1997-09-29,67.512,6.5,1577,en,False
415,映画 ブラッククローバー 魔法帝の剣,Black Clover: Sword of the Wizard King,812225,"[16, 14, 28, 12]",2023-06-16,67.465,8.159,273,ja,False
416,The Others,The Others,1933,"[27, 9648, 53]",2001-08-02,36.705,7.614,6427,en,False
417,The Babadook,The Babadook,242224,"[18, 27]",2014-05-22,60.952,6.521,5901,en,False
418,Underworld: Awakening,Underworld: Awakening,52520,"[14, 28, 27]",2012-01-19,36.283,6.317,4017,en,False
419,Edge of Tomorrow,Edge of Tomorrow,137113,"[28, 878]",2014-05-27,44.42,7.623,13709,en,False
420,새콤달콤,Sweet & Sour,662237,"[18, 10749, 35]",2021-06-04,51.666,7.8,182,ko,False
421,Aloha,Aloha,222936,"[18, 35, 10749]",2015-05-29,54.151,5.504,2010,en,False
422,Charlie's Angels,Charlie's Angels,458897,"[28, 12, 35]",2019-11-14,66.563,6.434,2937,en,False
423,El secreto de sus ojos,The Secret in Their Eyes,25376,"[9648, 53, 18]",2009-08-13,59.134,7.999,2504,es,False
424,Monster High 2,Monster High 2,1039960,"[14, 878, 28, 12]",2023-10-05,39.871,7.0,73,en,False
425,Scooby-Doo,Scooby-Doo,9637,"[9648, 12, 35]",2002-06-14,45.877,6.089,4390,en,False
426,Fracture,Fracture,6145,[53],2007-04-19,37.876,7.276,3848,en,False
427,Hubie Halloween,Hubie Halloween,617505,"[35, 9648, 27]",2020-10-07,43.619,5.928,1594,en,False
428,He's All That,He's All That,347626,"[35, 10749]",2021-08-27,63.6,6.5,1360,en,False
429,Dumb and Dumber,Dumb and Dumber,8467,[35],1994-12-16,40.831,6.6,6047,en,False
430,Lone Survivor,Lone Survivor,193756,"[10752, 28, 18]",2013-12-24,35.535,7.441,4257,en,False
431,The Old Guard,The Old Guard,547016,"[28, 14]",2020-07-10,65.513,7.1,4103,en,False
432,Don't Breathe 2,Don't Breathe 2,482373,"[53, 27]",2021-08-12,45.018,7.073,2526,en,False
433,Troll,Troll,736526,"[14, 28, 12]",2022-12-01,38.758,6.628,1665,no,False
434,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile",457799,"[18, 80]",2019-05-02,64.606,7.013,3308,en,False
435,L'Homme blessé,The Wounded Man,2304,"[10749, 80, 27]",1983-05-25,35.562,5.5,30,fr,False
436,Deep Blue Sea,Deep Blue Sea,8914,"[28, 27, 878]",1999-07-28,64.319,5.979,2394,en,False
437,天気の子,Weathering with You,568160,"[16, 18, 14, 10749]",2019-06-19,55.643,7.999,2259,ja,False
438,The Great Wall,The Great Wall,311324,"[28, 12, 14]",2016-12-16,57.134,6.026,5072,en,False
439,The Last Letter from Your Lover,The Last Letter from Your Lover,638449,"[18, 10749]",2021-07-23,64.196,7.416,592,en,False
440,The Karate Kid,The Karate Kid,1885,"[28, 18, 10751]",1984-06-22,34.877,7.189,4115,en,False
441,The Power of the Dog,The Power of the Dog,600583,"[18, 37]",2021-10-25,48.385,6.782,2615,en,False
442,Pared con pared,"Love, Divided",1005681,"[10749, 35]",2024-04-12,37.453,6.649,198,es,False
443,"Girl, Interrupted","Girl, Interrupted",3558,[18],1999-12-21,48.088,7.563,3760,en,False
