,original_name,name,id,genre_ids,first_air_date,popularity,vote_average,vote_count,original_language,adult
0,FROM,FROM,124364,"[9648, 18, 10765]",2022-02-20,2176.405,8.15,1246,en,False
1,The Penguin,The Penguin,194764,"[18, 80]",2024-09-19,904.631,8.4,171,en,False
2,Supernatural,Supernatural,1622,"[18, 9648, 10765]",2005-09-13,837.182,8.3,7525,en,False
3,Game of Thrones,Game of Thrones,1399,"[10765, 18, 10759]",2011-04-17,668.486,8.5,23961,en,False
4,Superman & Lois,Superman & Lois,95057,"[18, 10765]",2021-02-23,510.913,8.1,2351,en,False
5,House of the Dragon,House of the Dragon,94997,"[10765, 18, 10759]",2022-08-21,499.287,8.386,4932,en,False
6,Shameless,Shameless,34307,"[18, 35]",2011-01-09,482.757,8.153,2684,en,False
7,The Walking Dead,The Walking Dead,1402,"[10759, 18, 10765]",2010-10-31,457.609,8.112,16434,en,False
8,The Mentalist,The Mentalist,5920,"[80, 18, 9648]",2008-09-23,454.401,8.369,3738,en,False
9,The Vampire Diaries,The Vampire Diaries,18165,"[18, 10765]",2009-09-10,429.968,8.332,8920,en,False
10,Rick and Morty,Rick and Morty,60625,"[16, 35, 10765, 10759]",2013-12-02,420.917,8.697,9704,en,False
11,The Flash,The Flash,60735,"[18, 10765]",2014-10-07,413.901,7.785,11070,en,False
12,Two and a Half Men,Two and a Half Men,2691,[35],2003-09-22,406.184,7.5,3191,en,False
13,Real Time with Bill Maher,Real Time with Bill Maher,4419,"[35, 10767]",2003-02-21,388.971,6.0,202,en,False
14,Friends,Friends,1668,[35],1994-09-22,373.86,8.4,7982,en,False
15,The Sopranos,The Sopranos,1398,[18],1999-01-10,334.315,8.645,2700,en,False
16,Smallville,Smallville,4604,"[10765, 10759, 18]",2001-10-16,322.73,8.219,4046,en,False
17,Peppa Pig,Peppa Pig,12225,"[16, 10762]",2004-05-31,305.521,6.6,697,en,False
18,Fargo,Fargo,60622,"[80, 18]",2014-04-15,305.042,8.296,2669,en,False
19,The Amazing World of Gumball,The Amazing World of Gumball,37606,"[16, 10751, 10765, 35]",2011-05-03,300.494,8.5,1427,en,False
20,Euphoria,Euphoria,85552,[18],2019-06-16,296.126,8.313,9689,en,False
21,ドラえもん,Doraemon,65733,"[10759, 16, 35, 10765, 10762, 10751]",2005-04-22,267.979,8.0,135,ja,False
22,Fringe,Fringe,1705,"[10765, 18, 9648]",2008-09-09,262.907,8.1,2428,en,False
23,Regular Show,Regular Show,31132,"[16, 35]",2010-09-06,249.912,8.634,2001,en,False
24,One Tree Hill,One Tree Hill,269,[18],2003-09-23,249.582,7.747,474,en,False
25,Uzumaki,Uzumaki,93241,"[16, 9648]",2024-09-29,244.865,8.558,26,en,False
26,Cidade de Deus: A Luta Não Para,City of God: The Fight Rages On,223397,"[18, 80]",2024-08-25,242.843,7.585,41,pt,False
27,Gossip Girl,Gossip Girl,1395,"[18, 9648]",2007-09-19,235.935,8.2,2069,en,False
28,Adventure Time,Adventure Time,15260,"[16, 35, 10765]",2010-04-05,210.304,8.5,2745,en,False
29,Legacies,Legacies,79460,"[10765, 18]",2018-10-22,207.541,8.451,2894,en,False
30,The Middle,The Middle,1422,[35],2009-09-30,205.756,7.547,630,en,False
31,Curb Your Enthusiasm,Curb Your Enthusiasm,4546,[35],2000-10-15,205.045,8.018,733,en,False
32,Banshee,Banshee,41727,"[80, 18]",2013-01-11,202.205,7.955,1151,en,False
33,The West Wing,The West Wing,688,[18],1999-09-22,199.855,8.278,481,en,False
34,The Big Bang Theory,The Big Bang Theory,1418,[35],2007-09-24,199.745,7.907,11229,en,False
35,True Detective,True Detective,46648,"[18, 9648]",2014-01-12,199.135,8.298,3371,en,False
36,Pretty Little Liars,Pretty Little Liars,31917,"[18, 9648]",2010-06-08,191.923,8.0,2577,en,False
37,Teen Titans Go!,Teen Titans Go!,45140,"[16, 35, 10759, 10765, 10751]",2013-04-23,191.417,6.57,626,en,False
38,The Originals,The Originals,46896,"[10765, 18, 9648]",2013-10-03,183.223,8.601,3329,en,False
39,Sex and the City,Sex and the City,105,"[35, 18]",1998-06-06,179.573,7.4,1999,en,False
40,Riverdale,Riverdale,69050,"[80, 18, 9648]",2017-01-26,179.036,8.4,13425,en,False
41,Person of Interest,Person of Interest,1411,"[18, 10759, 80, 10765]",2011-09-22,176.365,8.1,1709,en,False
42,Mom,Mom,49011,"[35, 18]",2013-09-23,176.024,7.3,563,en,False
43,True Blood,True Blood,10545,"[10765, 18, 9648]",2008-09-07,173.432,7.611,1821,en,False
44,DC's Legends of Tomorrow,DC's Legends of Tomorrow,62643,"[10759, 10765, 18]",2016-01-21,169.426,7.302,2275,en,False
45,The Wire,The Wire,1438,"[80, 18]",2002-06-02,168.502,8.578,2184,en,False
46,Snowfall,Snowfall,71694,"[18, 80]",2017-07-05,166.287,8.5,511,en,False
47,The Handmaid's Tale,The Handmaid's Tale,69478,"[18, 10765]",2017-04-26,166.136,8.2,2684,en,False
48,The Tom and Jerry Show,The Tom and Jerry Show,47480,"[10751, 16, 35, 10762]",2014-04-09,164.839,7.25,86,en,False
49,Sister Wives,Sister Wives,34045,"[10764, 18, 10751]",2010-09-26,151.815,6.1,47,en,False
50,The Last of Us,The Last of Us,100088,[18],2023-01-15,147.954,8.597,5054,en,False
51,In Treatment,In Treatment,14069,[18],2008-01-28,146.972,7.655,152,en,False
52,LEGO Ninjago: Dragons Rising,LEGO Ninjago: Dragons Rising,212989,"[16, 10762, 10759]",2023-06-01,145.63,8.1,63,en,False
53,Gold Rush,Gold Rush,34634,[10764],2010-12-03,142.841,6.961,152,en,False
54,House Hunters International,House Hunters International,29173,[10764],2006-03-06,136.374,6.4,25,en,False
55,ER,ER,4588,[18],1994-09-19,136.138,7.82,812,en,False
56,Craig of the Creek,Craig of the Creek,79061,"[16, 10759, 10751]",2018-03-30,135.129,8.2,230,en,False
57,All American,All American,82428,[18],2018-10-10,133.095,8.2,449,en,False
58,"Diners, Drive-Ins and Dives","Diners, Drive-Ins and Dives",4086,"[99, 10764]",2007-04-23,129.579,6.6,58,en,False
59,Ghost Adventures,Ghost Adventures,17937,[10764],2008-10-17,128.842,7.7,194,en,False
60,Clarence,Clarence,50035,"[16, 35]",2014-04-14,127.805,7.9,263,en,False
61,Rome,Rome,1891,"[10759, 18]",2005-08-28,127.001,8.26,1242,en,False
62,Ben 10,Ben 10,4686,"[16, 10765, 10759, 35, 10762]",2005-12-27,125.717,8.2,1625,en,False
63,Succession,Succession,76331,"[18, 35]",2018-06-03,124.633,8.3,1165,en,False
64,Robot Chicken,Robot Chicken,709,"[35, 16]",2005-02-20,122.795,7.632,473,en,False
65,Richard Hammond's Workshop,Richard Hammond's Workshop,136638,"[99, 10764]",2021-10-18,120.834,7.0,14,en,False
66,Steven Universe,Steven Universe,61175,"[16, 35, 10759, 10751, 10765]",2013-11-04,118.982,8.398,1154,en,False
67,We Bare Bears,We Bare Bears,63401,"[10751, 35, 16, 10762]",2015-08-24,118.491,7.7,1761,en,False
68,Bering Sea Gold,Bering Sea Gold,58704,"[99, 10764]",2012-01-27,118.153,6.0,31,en,False
69,Nip/Tuck,Nip/Tuck,3750,[18],2003-07-22,116.363,7.184,459,en,False
70,La Brea,La Brea,128839,"[10765, 18, 10759]",2021-09-28,115.659,7.432,1380,en,False
71,The O.C.,The O.C.,2673,[18],2003-08-05,114.373,7.799,802,en,False
72,Deadliest Catch,Deadliest Catch,2612,[10764],2005-04-12,114.35,7.1,147,en,False
73,Sherlock,Sherlock,19885,"[80, 18, 9648]",2010-07-25,114.161,8.517,5382,en,False
74,Silicon Valley,Silicon Valley,60573,[35],2014-04-06,110.178,8.12,1573,en,False
75,Ninja Kamui,Ninja Kamui,202284,"[16, 10759]",2024-02-11,107.352,8.4,264,en,False
76,Warrior,Warrior,73544,"[80, 18, 10759, 37]",2019-04-05,106.717,8.0,559,en,False
77,Naked Attraction,Naked Attraction,67385,[10764],2016-07-25,102.027,6.5,34,en,False
78,INVINCIBLE,INVINCIBLE,95557,"[16, 10765, 10759, 18]",2021-03-25,101.816,8.645,4426,en,False
79,Маша и Медведь,Masha and the Bear,46080,"[16, 10751, 10762, 35]",2009-01-07,101.193,6.9,402,ru,False
80,Chernobyl,Chernobyl,87108,[18],2019-05-06,100.919,8.7,6259,en,False
81,Six Feet Under,Six Feet Under,1274,[18],2001-06-03,100.749,8.123,921,en,False
82,Schitt's Creek,Schitt's Creek,61662,[35],2015-01-13,99.3,7.7,510,en,False
83,Rick and Morty: The Anime,Rick and Morty: The Anime,202282,"[16, 10765, 10759]",2024-08-16,98.771,5.735,34,en,False
84,Ballers,Ballers,62704,"[18, 35]",2015-06-21,96.946,6.789,744,en,False
85,乐高悟空小侠,LEGO Monkie Kid,106251,"[16, 10759, 10765, 35, 10762]",2020-09-12,96.56,8.7,28,zh,False
86,Veep,Veep,2947,[35],2012-04-22,94.304,7.4,418,en,False
87,Charmed,Charmed,79611,"[18, 10765]",2018-10-14,94.197,7.3,445,en,False
88,What We Do in the Shadows,What We Do in the Shadows,83631,[35],2019-03-27,93.496,8.0,691,en,False
89,Gomorra - La serie,Gomorrah,61068,"[80, 18]",2014-05-06,92.564,8.023,469,it,False
90,Smiling Friends,Smiling Friends,126506,"[16, 35]",2020-04-01,90.584,8.3,203,en,False
91,Godfather of Harlem,Godfather of Harlem,79086,"[18, 80]",2019-09-29,89.412,8.097,531,en,False
92,Entourage,Entourage,1940,"[35, 18]",2004-07-18,89.175,7.345,519,en,False
93,ドラえもん,ドラえもん,258386,"[16, 10759, 10762, 35, 10751, 10765]",2007-01-26,88.925,0.0,0,ja,False
94,New Looney Tunes,New Looney Tunes,65763,"[16, 35, 10751]",2015-09-21,88.697,7.1,142,en,False
95,Boardwalk Empire,Boardwalk Empire,1621,"[80, 18]",2010-09-19,87.209,7.98,1055,en,False
96,Impractical Jokers,Impractical Jokers,59186,[35],2011-12-15,87.176,7.9,350,en,False
97,Grizzy et les Lemmings,Grizzy & the Lemmings,74415,"[10762, 16, 35, 10751]",2016-12-31,85.409,6.7,22,fr,False
98,Insecure,Insecure,67883,"[35, 18]",2016-10-09,82.446,7.503,184,en,False
99,Doom Patrol,Doom Patrol,79501,"[10765, 18]",2019-02-15,82.265,7.586,1322,en,False
100,Wheeler Dealers,Wheeler Dealers,10710,"[10764, 99]",2003-10-05,66.573,7.1,52,en,False
101,His Dark Materials,His Dark Materials,68507,"[10765, 18]",2019-11-03,77.354,7.9,1632,en,False
102,Samurai Jack,Samurai Jack,2723,"[10765, 10759, 16]",2001-08-10,70.073,8.5,749,en,False
103,Wellington Paranormal,Wellington Paranormal,80475,"[35, 10765]",2018-07-11,46.853,6.87,81,en,False
104,Boardwalk Empire,Boardwalk Empire,1621,"[80, 18]",2010-09-19,87.209,7.981,1054,en,False
105,The Newsroom,The Newsroom,15621,[18],2012-06-24,69.636,8.108,591,en,False
106,Naked and Afraid,Naked and Afraid,58832,[10764],2013-06-23,77.234,6.7,80,en,False
107,Insecure,Insecure,67883,"[35, 18]",2016-10-09,82.446,7.503,184,en,False
108,Tokyo Vice,Tokyo Vice,90296,"[80, 18]",2022-04-07,67.378,7.9,255,en,False
109,Peacemaker,Peacemaker,110492,"[10759, 10765, 18]",2022-01-13,72.508,8.29,2611,en,False
110,Impractical Jokers,Impractical Jokers,59186,[35],2011-12-15,87.176,7.9,350,en,False
111,Harley Quinn,Harley Quinn,74440,"[10759, 16, 35, 10765]",2019-11-29,78.523,8.4,1031,en,False
112,Suicide Squad Isekai,Suicide Squad Isekai,229926,"[16, 10759, 10765]",2024-06-27,72.222,7.7,48,en,False
113,The Leftovers,The Leftovers,54344,"[10765, 18]",2014-06-29,77.41,7.62,985,en,False
114,Ben 10,Ben 10,68295,"[10762, 16, 35, 10759, 10765]",2016-10-01,69.336,6.0,191,en,False
115,The Cleaning Lady,The Cleaning Lady,125282,"[80, 18]",2022-01-03,72.966,7.7,155,en,False
116,Summer Camp Island,Summer Camp Island,81665,"[16, 35, 10751, 10765, 9648]",2018-07-07,69.304,7.5,32,en,False
117,The Franchise,The Franchise,216619,[35],2024-10-06,67.62,6.583,13,en,False
118,The Fresh Prince of Bel-Air,The Fresh Prince of Bel-Air,1892,"[35, 10751]",1990-09-10,62.696,7.9,2224,en,False
119,Misfits,Misfits,31295,"[10765, 18, 35]",2009-11-12,63.11,7.62,852,en,False
120,Tokyo Vice,Tokyo Vice,90296,"[80, 18]",2022-04-07,67.378,7.9,255,en,False
121,Mr. Bean: The Animated Series,Mr. Bean: The Animated Series,2530,"[10762, 16, 35, 10751]",2002-01-05,66.846,6.8,402,en,False
122,Wheeler Dealers,Wheeler Dealers,10710,"[10764, 99]",2003-10-05,66.573,7.1,52,en,False
123,Baby Looney Tunes,Baby Looney Tunes,670,"[16, 35, 10762]",2002-09-07,65.939,7.107,286,en,False
124,The Adventures of Paddington,The Adventures of Paddington,96650,"[16, 10751, 10762]",2019-12-20,65.292,7.5,11,en,False
125,My Adventures with Superman,My Adventures with Superman,125928,"[16, 10759, 10765, 35]",2023-07-07,65.036,8.2,146,en,False
126,Misfits,Misfits,31295,"[10765, 18, 35]",2009-11-12,63.11,7.62,852,en,False
127,The Fresh Prince of Bel-Air,The Fresh Prince of Bel-Air,1892,"[35, 10751]",1990-09-10,62.696,7.9,2224,en,False
128,Batwoman,Batwoman,89247,"[10765, 10759]",2019-10-06,60.659,6.964,1500,en,False
129,Found,Found,214160,"[18, 80]",2023-10-03,60.317,7.0,41,en,False
130,All American: Homecoming,All American: Homecoming,153723,[18],2022-02-21,60.201,7.7,56,en,False
131,The Pacific,The Pacific,16997,"[18, 10759, 10768]",2010-03-14,60.117,7.777,2307,en,False
132,The Deuce,The Deuce,65817,"[18, 80]",2017-09-10,59.995,7.6,334,en,False
133,传家,Legacy,133093,[18],2022-05-19,59.08,8.0,4,zh,False
134,フリクリ,FLCL,5895,"[16, 35, 10759, 10765]",2000-04-26,58.753,8.0,361,ja,False
135,Girls,Girls,42282,"[18, 35]",2012-04-15,56.819,6.3,363,en,False
136,The White Lotus,The White Lotus,111803,"[35, 18, 9648]",2021-07-11,55.513,7.632,783,en,False
137,DC's Stargirl,DC's Stargirl,80986,"[10765, 10759, 18]",2020-05-18,55.491,7.8,1097,en,False
138,Industry,Industry,90812,[18],2020-11-09,54.768,6.9,171,en,False
139,Los hombres de Paco,Paco's Men,34376,"[18, 35, 10759, 80]",2005-10-09,54.392,8.0,194,es,False
140,Unikitty!,Unikitty!,74739,"[10751, 16, 35]",2017-10-28,53.846,5.8,18,en,False
141,L'amica geniale,My Brilliant Friend,78154,[18],2018-11-27,53.698,8.1,164,it,False
142,The Idol,The Idol,135251,[18],2023-06-04,53.604,5.455,233,en,False
143,Szadź,Angel of Death,99144,[80],2020-04-30,53.379,6.7,23,pl,False
144,Nancy Drew,Nancy Drew,89572,"[9648, 18, 10765]",2019-10-09,53.379,7.8,270,en,False
145,Hacks,Hacks,124101,"[35, 18]",2021-05-13,52.758,7.51,198,en,False
146,Pocoyo,Pocoyo,2437,"[16, 10751]",2005-01-05,52.486,7.0,447,en,False
147,Batwheels,Batwheels,155780,"[10762, 16, 35]",2022-10-15,52.14,7.1,19,en,False
148,Metalocalypse,Metalocalypse,653,"[16, 35]",2006-08-06,50.61,7.7,183,en,False
149,El Ministerio del Tiempo,The Ministry of Time,62099,"[18, 10759]",2015-02-24,50.601,7.7,180,es,False
150,The Eric Andre Show,The Eric Andre Show,56590,[35],2012-05-20,50.108,7.9,133,en,False
151,90 Day Fiancé: The Other Way,90 Day Fiancé: The Other Way,90046,[10764],2019-06-03,50.058,8.1,25,en,False
152,The Powerpuff Girls,The Powerpuff Girls,66149,"[35, 16, 10759, 10762, 10751]",2016-04-04,49.954,5.1,71,en,False
153,The Righteous Gemstones,The Righteous Gemstones,82782,"[35, 18]",2019-08-18,49.938,7.4,174,en,False
154,The Gilded Age,The Gilded Age,81723,[18],2022-01-24,49.297,7.93,172,en,False
155,Pennyworth: The Origin of Batman's Butler,Pennyworth: The Origin of Batman's Butler,79588,"[18, 80]",2019-07-28,48.657,7.9,335,en,False
156,Over the Garden Wall,Over the Garden Wall,61617,"[9648, 10765, 16, 10751, 35]",2014-11-03,47.564,8.565,1438,en,False
157,How It's Made,How It's Made,1749,[99],2001-01-06,47.318,7.55,139,en,False
158,Barry,Barry,73107,"[35, 80, 18]",2018-03-25,47.131,7.922,868,en,False
159,Wellington Paranormal,Wellington Paranormal,80475,"[35, 10765]",2018-07-11,46.853,6.87,81,en,False
160,Más Sabe el Diablo,Falling Angel,17638,"[18, 10766]",2009-05-25,46.76,8.2,196,es,False
161,Perry Mason,Perry Mason,85853,"[18, 9648, 80]",2020-06-21,46.62,7.3,314,en,False
162,Shark Week,Shark Week,15871,[99],1988-07-17,46.339,7.5,14,en,False
163,LEGO DREAMZzz,LEGO DREAMZzz,225320,"[16, 10765, 10759, 10762]",2023-05-15,45.543,7.3,17,en,False
164,Big Love,Big Love,4392,[18],2006-03-12,45.383,6.946,121,en,False
165,Salvage Hunters,Salvage Hunters,45303,"[10764, 99]",2011-11-14,45.277,6.1,9,en,False
166,为有暗香来,Scent of Time,236809,[18],2023-10-13,45.068,7.0,9,zh,False
167,Expedition Unknown,Expedition Unknown,61833,"[99, 10764]",2015-01-08,44.91,8.0,52,en,False
168,Une Amie Dévouée,The Confidante,224011,"[9648, 18]",2024-10-11,44.572,0.0,0,fr,False
169,How the Universe Works,How the Universe Works,33827,[99],2010-04-25,44.464,8.2,104,en,False
170,Velma,Velma,126725,"[16, 35]",2023-01-12,43.784,3.5,278,en,False
171,Alaskan Bush People,Alaskan Bush People,61789,"[10764, 10751]",2014-05-06,43.532,6.3,54,en,False
172,Guy's Grocery Games,Guy's Grocery Games,62595,[10764],2013-10-20,42.822,5.7,41,en,False
173,Dorothy and the Wizard of Oz,Dorothy and the Wizard of Oz,76941,"[16, 10759, 10762]",2017-06-26,42.638,6.0,4,en,False
174,Moonshiners,Moonshiners,46268,[10764],2011-12-06,42.184,7.1,36,en,False
175,The Outsider,The Outsider,84661,"[9648, 18, 80]",2020-01-12,42.156,7.4,1451,en,False
176,Salvage Hunters: The Restorers,Salvage Hunters: The Restorers,97170,"[10764, 99]",2018-04-04,41.958,6.0,3,en,False
177,Mare of Easttown,Mare of Easttown,115004,"[18, 9648, 80]",2021-04-18,41.903,8.2,1315,en,False
178,Primal,Primal,89456,"[10759, 16, 18]",2019-10-08,41.837,8.6,1367,en,False
179,Justice League Action,Justice League Action,68837,"[16, 10759, 10765, 10762]",2016-12-16,41.794,7.019,81,en,False
180,Skazana,The Convict,122725,"[18, 80]",2021-08-31,41.439,7.3,16,pl,False
181,Kung Fu,Kung Fu,114165,"[10759, 18]",2021-04-07,39.409,7.516,280,en,False
182,Más Sabe el Diablo,Falling Angel,17638,"[18, 10766]",2009-05-25,46.76,8.2,196,es,False
183,Pretty Little Liars: Original Sin,Pretty Little Liars: Original Sin,110531,"[18, 9648]",2022-07-28,38.158,7.988,202,en,False
184,Big Love,Big Love,4392,[18],2006-03-12,45.383,6.946,121,en,False
185,FEUD,FEUD,69851,[18],2017-03-05,29.965,7.8,208,en,False
186,My 600-lb Life,My 600-lb Life,66014,[10764],2012-02-01,31.012,6.4,36,en,False
187,Guy's Grocery Games,Guy's Grocery Games,62595,[10764],2013-10-20,42.822,5.7,41,en,False
188,Quiet on Set: The Dark Side of Kids TV,Quiet on Set: The Dark Side of Kids TV,245902,"[99, 80]",2024-03-17,33.353,7.9,124,en,False
189,The Sarah Silverman Program.,The Sarah Silverman Program.,901,[35],2007-02-01,40.642,6.285,65,en,False
190,"Little People, Big World","Little People, Big World",330,[10764],2006-03-04,31.918,6.7,21,en,False
191,Adventure Time: Fionna & Cake,Adventure Time: Fionna & Cake,131378,"[16, 10765, 10759, 35]",2023-08-31,40.46,9.1,188,en,False
192,The Righteous Gemstones,The Righteous Gemstones,82782,"[35, 18]",2019-08-18,49.938,7.4,174,en,False
193,Mare of Easttown,Mare of Easttown,115004,"[18, 9648, 80]",2021-04-18,41.903,8.2,1315,en,False
194,锦衣夜行,Braveness of the Ming,271629,[18],2024-09-16,31.384,0.0,0,zh,False
195,Bugs Bunny Builders,Bugs Bunny Builders,203687,"[16, 10762, 35]",2022-07-25,34.122,6.3,13,en,False
196,Gossip Girl,Gossip Girl,95249,"[18, 9648]",2021-07-08,41.095,7.417,294,en,False
197,Dorothy and the Wizard of Oz,Dorothy and the Wizard of Oz,76941,"[16, 10759, 10762]",2017-06-26,42.638,6.0,4,en,False
198,Strike,Strike,72748,"[80, 18, 9648]",2017-08-27,33.535,7.078,174,en,False
199,Velma,Velma,126725,"[16, 35]",2023-01-12,43.784,3.5,278,en,False
200,And Just Like That…,And Just Like That…,116450,"[35, 18]",2021-12-09,37.307,7.427,485,en,False
201,Hung,Hung,18614,[35],2009-06-28,37.198,6.5,156,en,False
202,90 Day Fiancé: Before the 90 Days,90 Day Fiancé: Before the 90 Days,73319,[10764],2017-08-06,37.158,8.0,33,en,False
203,7 Little Johnstons,7 Little Johnstons,62543,"[35, 10751, 10764]",2015-03-31,36.846,6.5,22,en,False
204,Winning Time: The Rise of the Lakers Dynasty,Winning Time: The Rise of the Lakers Dynasty,124067,"[18, 35]",2022-03-06,36.776,7.7,142,en,False
205,Chapelwaite,Chapelwaite,126118,"[18, 9648]",2021-08-22,36.608,7.342,221,en,False
206,Mr. Pickles,Mr. Pickles,61593,"[35, 16]",2014-09-21,36.404,8.175,773,en,False
207,Station Eleven,Station Eleven,90972,"[18, 10765, 9648]",2021-12-16,36.09,7.1,306,en,False
208,The Regime,The Regime,206829,"[18, 35]",2024-03-03,35.84,6.466,89,en,False
209,Watchmen,Watchmen,79788,"[18, 80, 10765]",2019-10-20,35.472,7.7,1360,en,False
210,I Love a Mama's Boy,I Love a Mama's Boy,112553,"[10764, 99]",2020-10-25,35.368,8.1,7,en,False
211,My Big Fat Fabulous Life,My Big Fat Fabulous Life,69880,"[10764, 18]",2015-01-13,35.067,8.6,10,en,False
212,Bunnicula,Bunnicula,65564,"[16, 35, 10762]",2016-02-06,35.061,6.3,19,en,False
213,Carnivàle,Carnivàle,185,"[10765, 9648, 18]",2003-09-14,34.425,7.907,392,en,False
214,From the Earth to the Moon,From the Earth to the Moon,3556,"[10759, 18]",1998-04-05,34.339,8.2,101,en,False
215,Bugs Bunny Builders,Bugs Bunny Builders,203687,"[16, 10762, 35]",2022-07-25,34.122,6.3,13,en,False
216,Apple & Onion,Apple & Onion,78254,"[16, 35]",2018-02-23,34.086,6.483,29,en,False
217,John Adams,John Adams,15114,[18],2008-03-16,34.084,7.674,284,en,False
218,Harry Potter: Hogwarts Tournament of Houses,Harry Potter: Hogwarts Tournament of Houses,133723,"[10764, 10751]",2021-11-28,34.065,7.4,280,en,False
219,Strike,Strike,72748,"[80, 18, 9648]",2017-08-27,33.535,7.078,174,en,False
220,Quiet on Set: The Dark Side of Kids TV,Quiet on Set: The Dark Side of Kids TV,245902,"[99, 80]",2024-03-17,33.353,7.9,124,en,False
221,The Outlaws,The Outlaws,136044,"[35, 80, 18]",2021-10-25,33.055,7.5,95,en,False
222,Avenue 5,Avenue 5,90811,"[35, 10765]",2020-01-19,32.962,6.5,343,en,False
223,Jellystone!,Jellystone!,128071,"[16, 35, 10751]",2021-07-29,32.899,6.97,50,en,False
224,Tanked,Tanked,61329,[10764],2011-08-07,32.737,7.7,20,en,False
225,Física o química,Physics or Chemistry,21631,"[18, 35]",2008-02-04,32.082,8.297,288,es,False
226,"Little People, Big World","Little People, Big World",330,[10764],2006-03-04,31.918,6.7,21,en,False
227,Extras,Extras,2693,[35],2005-07-21,31.909,7.771,352,en,False
228,The Dead Files,The Dead Files,40971,"[99, 10764]",2011-09-23,31.682,6.8,59,en,False
229,Riviera,Riviera,70496,[18],2017-06-15,31.646,6.2,105,en,False
230,Evil Lives Here,Evil Lives Here,70249,"[80, 99]",2016-01-17,31.581,8.0,30,en,False
231,锦衣夜行,Braveness of the Ming,271629,[18],2024-09-16,31.384,0.0,0,zh,False
232,Man vs. Wild,Man vs. Wild,4709,"[10759, 99]",2006-10-27,31.16,6.8,164,en,False
233,Restaurant: Impossible,Restaurant: Impossible,35358,[10764],2011-01-19,31.109,6.7,34,en,False
234,The Tourist,The Tourist,120909,"[9648, 18]",2022-01-01,31.092,6.8,165,en,False
235,My 600-lb Life,My 600-lb Life,66014,[10764],2012-02-01,31.012,6.4,36,en,False
236,Lovecraft Country,Lovecraft Country,82816,"[18, 9648, 10765]",2020-08-16,31.0,7.2,651,en,False
237,East New York,East New York,202296,"[80, 18]",2022-10-02,30.933,7.4,25,en,False
238,Eastbound & Down,Eastbound & Down,8624,"[35, 18]",2009-02-15,30.583,7.4,285,en,False
239,The Winchesters,The Winchesters,128113,"[10759, 10765, 18]",2022-10-11,30.485,7.7,247,en,False
240,Claws,Claws,71199,"[35, 18]",2017-06-11,30.485,6.9,111,en,False
241,American Chopper,American Chopper,4535,[10764],2003-03-31,30.484,6.537,54,en,False
242,Romulus,Romulus,93782,"[18, 10759]",2020-11-06,30.301,6.3,53,la,False
243,The Flight Attendant,The Flight Attendant,93287,"[18, 9648, 35]",2020-11-26,30.254,7.213,524,en,False
244,FEUD,FEUD,69851,[18],2017-03-05,29.965,7.8,208,en,False
245,Love & Death,Love & Death,124800,"[80, 18]",2023-04-27,29.876,7.9,321,en,False
246,Naked and Afraid XL,Naked and Afraid XL,63451,[10764],2015-11-08,29.866,7.4,38,en,False
247,Room 104,Room 104,72581,"[9648, 18, 35]",2017-07-28,29.862,5.8,126,en,False
248,Fast N' Loud,Fast N' Loud,46874,[10764],2012-06-06,29.658,6.804,46,en,False
249,Kite Man: Hell Yeah!,Kite Man: Hell Yeah!,200753,"[16, 35]",2024-07-18,29.62,7.0,13,en,False
250,The Night Of,The Night Of,66276,"[80, 18, 9648]",2016-07-10,29.303,7.951,1041,en,False
251,Tuca & Bertie,Tuca & Bertie,79356,"[35, 16]",2019-05-03,29.158,7.0,121,en,False
252,Wacky Races,Wacky Races,74916,"[10751, 16, 35, 10762]",2017-08-14,28.831,5.0,10,en,False
253,Tiny Toons Looniversity,Tiny Toons Looniversity,155779,"[16, 35]",2023-09-09,28.771,8.3,22,en,False
254,Project Greenlight,Project Greenlight,9799,[99],2001-12-02,28.693,5.2,11,en,False
255,Cris Miró (Ella),Cris Miró (She|Her|Hers),256212,[18],2024-06-23,28.298,6.9,13,es,False
256,Our Flag Means Death,Our Flag Means Death,109939,"[35, 10759, 18]",2022-03-03,27.969,7.8,244,en,False
257,Ресторан по понятиям,The Gang Restaurant,156014,"[35, 80]",2022-01-20,27.918,9.1,14,ru,False
258,90 Day Fiancé,90 Day Fiancé,61575,[10764],2014-01-12,27.781,7.3,64,en,False
259,Gotham Knights,Gotham Knights,195868,"[10759, 18]",2023-03-14,27.324,7.1,128,en,False
260,Betrayed,Betrayed,67633,"[80, 18, 9648, 99, 10751, 10764]",2016-08-24,27.175,7.6,9,en,False
261,Vice Principals,Vice Principals,65150,[35],2016-07-17,27.174,7.1,207,en,False
262,The Undoing,The Undoing,83851,"[18, 80, 9648]",2020-10-25,26.562,7.41,700,en,False
263,Breeders,Breeders,93290,"[35, 10751]",2020-03-02,26.524,7.0,74,en,False
264,Spawn,Spawn,10331,"[10759, 16, 18, 10765]",1997-05-16,26.443,7.889,252,en,False
265,Jett,Jett,84303,"[18, 80]",2019-06-14,26.34,6.941,102,en,False
266,VGLY,VGLY,226241,"[35, 18]",2023-05-25,26.143,8.32,194,es,False
267,Adventure Time: Distant Lands,Adventure Time: Distant Lands,94810,"[10751, 16, 35, 10765, 10759, 18]",2020-06-25,26.073,8.128,481,en,False
