,original_name,name,id,genre_ids,first_air_date,popularity,vote_average,vote_count,original_language,adult
1968,Une mère parfaite,The Perfect Mother,131431,"[80, 18]",2022-04-28,7.318,5.8,28,fr,False
1969,Das Hausboot,The Houseboat,112860,[99],2021-03-09,4.449,6.4,16,de,False
1970,Re:Mind,Re:Mind,77156,"[9648, 18]",2017-10-13,5.651,5.8,23,ja,False
1971,Spectros,Spectros,99573,[10765],2020-02-20,4.541,6.5,36,pt,False
1972,"Los Briceño, una familia todo terreno",the Road to love,96532,[35],2019-11-26,5.02,7.6,27,es,False
1973,Absurd Planet,Absurd Planet,101836,[99],2020-04-22,5.96,4.7,25,en,False
1974,बॉम्बे बेगम्स,Bombay Begums,119148,[18],2021-03-08,5.482,5.7,9,hi,False
1975,La ley de la selva,The Law of the Jungle,221744,[10764],2023-03-15,4.35,6.0,4,es,False
1976,Why Are You Like This?,Why Are You Like This?,118945,[35],2021-02-16,4.6,6.7,13,en,False
1977,Magic for Humans,Magic for Humans,81704,"[35, 10764]",2018-08-17,8.827,6.452,52,en,False
1978,Loo Loo Kids Johny & Friends Musical Adventure,Loo Loo Kids Johny & Friends Musical Adventure,102134,"[10762, 16]",2018-10-01,5.044,7.3,3,en,False
1979,Under Pressure: The U.S. Women's World Cup Team,Under Pressure: The U.S. Women's World Cup Team,239243,[99],2023-12-12,5.878,6.8,4,en,False
1980,Toughest Forces on Earth,Toughest Forces on Earth,253913,[99],2024-05-22,7.696,5.5,4,en,False
1981,Team Zenko Go,Team Zenko Go,158648,"[16, 10759, 10762]",2022-03-15,5.194,7.8,16,en,False
1982,King of Stonks,King of Stonks,204852,"[18, 35, 80]",2022-07-06,4.899,6.8,23,de,False
1983,Time: The Kalief Browder Story,Time: The Kalief Browder Story,70490,[99],2017-03-01,5.972,7.3,26,en,False
1984,Ninguém Tá Olhando,Nobody's Looking,95121,[35],2019-11-22,8.712,6.8,26,pt,False
1985,Neon,Neon,214128,[35],2023-10-19,8.697,6.421,19,en,False
1986,Mentiras,Lies and Deceit,102192,[9648],2020-04-19,7.473,4.6,26,es,False
1987,Izzy's Koala World,Izzy's Koala World,109000,"[10751, 99]",2020-09-15,7.124,8.7,6,en,False
1988,Instant Dream Home,Instant Dream Home,206075,[10764],2022-08-10,3.943,6.2,8,en,False
1989,Jiva!,Jiva!,127940,[18],2021-06-24,6.932,7.394,33,en,False
1990,Our Great National Parks,Our Great National Parks,195258,[99],2022-04-13,5.776,7.7,36,en,False
1991,Olóládé,Olóládé,240196,"[18, 35]",2023-11-24,6.386,8.0,5,en,False
1992,Contra las cuerdas,Against the Ropes,215232,[18],2023-01-25,8.638,8.862,29,es,False
1993,Cooked,Cooked,65517,[99],2016-02-19,4.979,7.3,35,en,False
1994,Die Caterina-Valente-Show,Die Caterina-Valente-Show,106373,[10764],1966-09-01,4.735,1.5,2,de,False
1995,Elize Matsunaga: Era uma Vez um Crime,Elize Matsunaga: Once Upon a Crime,127617,"[99, 80]",2021-07-08,5.606,6.1,39,pt,False
1996,Fastest Car,Fastest Car,78412,"[10764, 10759]",2018-04-06,5.187,6.647,17,en,False
1997,Trial by Fire,Trial by Fire,217699,"[18, 80]",2023-01-13,5.825,7.9,21,hi,False
1998,في الحب... والحياة,"Love, Life & Everything in Between",158763,"[18, 35]",2022-03-10,7.048,3.8,4,ar,False
1999,The Standups,The Standups,72671,[35],2017-07-04,6.306,5.571,21,en,False
2000,Crime Scene Berlin: Nightlife Killer,Crime Scene Berlin: Nightlife Killer,248470,"[80, 99]",2024-04-03,5.369,7.2,12,de,False
2001,Coyotes,Coyotes,125676,[18],2021-05-16,7.361,6.3,48,fr,False
2002,Edgar Rice Burroughs' Tarzan and Jane,Edgar Rice Burroughs' Tarzan and Jane,69450,"[10759, 16]",2017-01-05,7.672,7.3,17,en,False
2003,You Don't Know Me,You Don't Know Me,139686,[18],2021-12-05,7.861,6.2,48,en,False
2004,45 Revoluciones,45 RPM,83931,[18],2019-03-18,4.86,6.867,15,es,False
2005,Cooking With Paris,Cooking With Paris,129024,[10764],2021-08-04,7.506,6.4,53,en,False
2006,How to Fix a Drug Scandal,How to Fix a Drug Scandal,100407,"[99, 80]",2020-04-01,5.689,6.846,26,en,False
2007,Una vida Bárbara,Una vida Bárbara,220139,[99],2023-04-12,5.49,9.0,2,es,False
2008,Care Bears and Cousins,Care Bears and Cousins,76004,"[16, 10762, 10751]",2015-12-18,3.563,8.6,16,en,False
2009,ラブ デッドライン,Love Deadline,242663,[10764],2024-01-23,5.871,7.4,5,ja,False
2010,Norm Macdonald Has a Show,Norm Macdonald Has a Show,82193,"[10767, 35]",2018-09-14,7.484,8.0,28,en,False
2011,Brews Brothers,Brews Brothers,101531,[35],2020-04-10,6.586,5.6,23,en,False
2012,The G Word with Adam Conover,The G Word with Adam Conover,114066,"[99, 35]",2022-05-19,3.735,6.2,11,en,False
2013,Adventure Beast,Adventure Beast,134364,"[35, 16]",2021-10-22,3.53,6.2,31,en,False
2014,Inside West Coast Customs,Inside West Coast Customs,58559,[10764],2011-02-20,5.719,6.818,11,en,False
2015,Brigada Costa del Sol,Drug Squad: Costa del Sol,89171,"[10759, 18, 80]",2019-05-06,5.309,6.6,14,es,False
2016,Social Distance,Social Distance,110862,[18],2020-10-15,5.062,6.4,39,en,False
2017,The Duchess,The Duchess,107363,"[35, 18]",2020-09-11,6.432,6.5,68,en,False
2018,The Curious Creations of Christine McConnell,The Curious Creations of Christine McConnell,81284,"[35, 10767, 10764]",2018-10-12,4.117,6.6,16,en,False
2019,Mysteries of the Faith,Mysteries of the Faith,236505,[99],2023-11-01,8.197,6.4,14,en,False
2020,Geheimes Kuba,The Cuba Libre Story,65867,[99],2015-12-11,3.512,6.333,12,de,False
2021,Tex Mex Motors,Tex Mex Motors,226404,[10764],2023-06-09,7.996,6.5,11,en,False
2022,इंडियन प्रीडेटर: दिल्ली का कसाई,Indian Predator: The Butcher of Delhi,205434,"[99, 80]",2022-07-20,4.309,6.0,22,hi,False
2023,Crims,Crims,117180,"[80, 99]",2020-02-03,4.207,8.2,10,ca,False
2024,What the Love! with Karan Johar,What the Love! with Karan Johar,98855,"[10764, 10767]",2020-01-30,4.247,5.0,4,hi,False
2025,Julie's Greenroom,Julie's Greenroom,69137,"[10751, 10762]",2017-03-17,6.583,7.6,7,en,False
2026,Lenox Hill,Lenox Hill,102281,[99],2020-06-10,8.092,6.7,107,en,False
2027,We Are: The Brooklyn Saints,We Are: The Brooklyn Saints,115756,[99],2021-01-29,3.463,7.5,4,en,False
2028,Mi encuentro con el mal,My Encounter with Evil,213288,[99],2022-10-28,8.07,6.4,30,es,False
2029,"Breakfast, Lunch & Dinner","Breakfast, Lunch & Dinner",94611,[99],2019-10-23,6.584,6.1,7,en,False
2030,Le Monde de demain,Reign Supreme,121171,[18],2022-10-20,7.147,6.7,17,fr,False
2031,Inside the Criminal Mind,Inside the Criminal Mind,81999,"[80, 99]",2018-08-24,6.815,6.1,15,en,False
2032,IRL: In Real Love,IRL: In Real Love,223601,[10764],2023-04-06,8.007,5.7,6,hi,False
2033,El asesino de la baraja,The Playing Card Killer,216802,[99],2022-12-21,3.429,6.8,10,es,False
2034,Grond,Soil,137650,"[18, 35]",2021-10-26,4.485,5.4,12,nl,False
2035,La ley del mar,The Law of the Sea,227043,[18],2024-01-15,4.858,6.1,6,es,False
2036,The Titan Games,The Titan Games,85487,[10764],2019-01-03,6.438,6.921,19,en,False
2037,João de Deus: Cura e Crime,John of God: The Crimes of a Spiritual Healer,130119,"[99, 80]",2021-08-25,4.259,6.3,13,pt,False
2038,Fightworld,Fightworld,83061,[99],2018-10-12,3.591,6.4,16,en,False
2039,Tiger King: The Doc Antle Story,Tiger King: The Doc Antle Story,152336,"[99, 80]",2021-12-10,7.49,6.2,29,en,False
2040,さぼリーマン甘太朗,Kantaro: The Sweet Tooth Salaryman,78795,"[35, 18]",2017-07-14,7.949,7.2,17,ja,False
2041,The Business of Drugs,The Business of Drugs,105305,"[99, 80]",2020-07-14,7.861,7.0,122,en,False
2042,Middleditch & Schwartz,Middleditch & Schwartz,102349,[35],2020-04-21,3.921,7.896,53,en,False
2043,The Most Hated Man on the Internet,The Most Hated Man on the Internet,205106,[99],2022-07-27,7.927,6.7,61,en,False
2044,O Menino Maluquinho,The Nutty Boy,210834,"[16, 10751, 10762]",2022-10-12,7.592,7.6,7,pt,False
2045,Samantha!,Samantha!,80626,[35],2018-07-06,7.902,6.1,19,pt,False
2046,El amor después del amor,Love After Music,223666,[18],2023-04-26,6.781,7.9,30,es,False
2047,Tooth Pari: When Love Bites,Tooth Pari: When Love Bites,224333,"[35, 9648]",2023-04-20,3.705,6.1,11,hi,False
2048,A Suitable Boy,A Suitable Boy,105883,[18],2020-07-26,6.689,6.0,28,en,False
2049,Babies,Babies,99103,[99],2020-02-21,3.488,7.7,13,en,False
2050,Emergency: NYC,Emergency: NYC,221522,[99],2023-03-29,5.449,6.7,11,en,False
2051,Robbie Williams,Robbie Williams,236022,[99],2023-11-08,5.39,7.8,25,en,False
2052,Summer Job,Summer Job,214669,[10764],2022-12-16,6.099,5.4,8,it,False
2053,Getting Curious with Jonathan Van Ness,Getting Curious with Jonathan Van Ness,153671,"[10767, 35]",2022-01-28,4.029,6.7,6,en,False
2054,Trump: An American Dream,Trump: An American Dream,78435,[99],2017-11-09,7.742,6.4,30,en,False
2055,LIGHTHOUSE,LIGHTHOUSE,230323,"[10767, 10764]",2023-08-22,4.994,8.2,4,ja,False
2056,Una vida menos en Canarias,Una vida menos en Canarias,238581,"[18, 80, 10759]",2024-01-28,7.718,4.9,8,es,False
2057,Dig Deeper: Das Verschwinden von Birgit Meier,Dig Deeper: The Disappearance of Birgit Meier,137903,"[99, 80]",2021-11-26,4.634,7.4,18,de,False
2058,You vs. Wild,You vs. Wild,87712,"[10764, 10759]",2019-04-10,6.553,6.2,49,en,False
2059,चूना,Choona,230418,"[35, 80, 18]",2023-09-29,5.555,6.2,6,hi,False
2060,Mo,Mo,201124,"[35, 18]",2022-08-24,7.689,7.167,27,en,False
2061,짜장면 랩소디,Jjajangmyeon Rhapsody,245047,"[10764, 99]",2024-02-08,5.183,8.0,1,ko,False
2062,Earthstorm,Earthstorm,211942,[99],2022-10-27,4.687,7.0,28,en,False
2063,Salt Fat Acid Heat,Salt Fat Acid Heat,83039,[99],2018-10-11,3.919,7.7,28,en,False
2064,Queer Eye: We're in Japan!,Queer Eye: We're in Japan!,95074,"[35, 10764]",2019-11-01,7.519,7.2,23,en,False
2065,FIFA Uncovered,FIFA Uncovered,213193,"[99, 80]",2022-11-09,7.545,6.985,65,en,False
2066,Pervert: Hunting the Strip Search Caller,Pervert: Hunting the Strip Search Caller,215117,[99],2022-10-25,3.273,6.333,15,en,False
2067,Cleo & Cuquin,Cleo & Cuquin,81913,"[16, 10762]",2018-01-22,3.994,6.5,14,es,False
2068,Rohwedder – Einigkeit und Mord und Freiheit,A Perfect Crime,110412,[99],2020-09-25,6.407,7.0,36,de,False
2069,Yoh! Christmas,Yoh! Christmas,238755,"[18, 35]",2023-12-15,6.808,6.167,6,en,False
2070,Fearless,Fearless,67351,[99],2016-08-19,6.338,7.8,9,pt,False
2071,Selection Day,Selection Day,84310,[18],2018-12-28,7.561,7.2,19,hi,False
2072,The Vince Staples Show,The Vince Staples Show,243861,"[18, 35]",2024-02-15,4.746,6.4,12,en,False
2073,Six Nations: Full Contact,Six Nations: Full Contact,242394,"[99, 10764]",2024-01-24,3.618,7.9,8,en,False
2074,Canine Intervention,Canine Intervention,117656,[99],2021-02-24,4.536,7.1,74,en,False
2075,사이렌: 불의 섬,Siren: Survive the Island,226907,[10764],2023-05-30,7.466,7.8,20,ko,False
2076,800 metros,800 Meters,158088,[99],2022-03-25,4.369,6.4,10,es,False
2077,Can I Tell You a Secret?,Can I Tell You a Secret?,245551,[99],2024-02-21,4.81,3.984,31,en,False
2078,Beast of Bangalore: Indian Predator,Beast of Bangalore: Indian Predator,215871,"[99, 80]",2022-12-16,4.254,5.3,6,kn,False
2079,Secret Agent Selection: WW2,Secret Agent Selection: WW2,78847,"[10768, 99]",2018-04-09,3.7,6.4,5,en,False
2080,"Ça va bien se passer, Dadju","Ça va bien se passer, Dadju",234765,[99],2023-09-13,6.091,0.0,0,fr,False
2081,Human Playground,Human Playground,211269,[99],2022-09-30,3.616,7.2,10,en,False
2082,Word Party Presents: Math!,Word Party Presents: Math!,154302,"[10762, 16]",2021-12-28,3.163,3.5,4,en,False
2083,Queen Sono,Queen Sono,96676,"[10759, 18, 80]",2020-02-28,6.34,6.6,18,en,False
2084,A Sogra Que Te Pariu,Smother-in-Law,158296,[35],2022-04-13,6.635,5.7,19,pt,False
2085,Gentefied,Gentefied,98308,"[35, 18]",2020-02-21,3.118,7.045,22,en,False
2086,Nevenka,"Nevenka, Breaking the Silence",120040,[99],2021-03-05,3.102,6.6,9,es,False
2087,(Un)Well,(Un)Well,106530,[99],2020-08-12,4.007,6.3,49,en,False
2088,Królowa,Queen,130950,[18],2022-06-23,4.085,5.4,18,pl,False
2089,คำตอบสำหรับสวรรค์,Answer for Heaven,89066,"[35, 80, 18]",2019-04-18,5.868,6.7,3,th,False
2090,Secrets of Great British Castles,Secrets of Great British Castles,67708,[99],2015-04-03,4.914,6.6,13,en,False
2091,Il clandestino,The Clandestine,251564,"[18, 80]",2024-04-08,4.223,7.1,11,it,False
2092,Golden Boy,Golden Boy,91264,[35],2019-07-16,4.673,7.6,5,en,False
2093,Receiver,Receiver,249589,[99],2024-07-10,3.988,8.3,9,en,False
2094,Bullsh*t The Gameshow,Bullsh*t The Gameshow,195927,[10764],2022-04-27,4.11,6.7,11,en,False
2095,Cocaine Cowboys: The Kings of Miami,Cocaine Cowboys: The Kings of Miami,129206,[99],2021-08-04,5.094,6.6,19,en,False
2096,Buddy Thunderstruck,Buddy Thunderstruck,70454,"[35, 16, 10751]",2017-03-10,7.048,7.9,12,en,False
2097,The Hunt for Veerappan,The Hunt for Veerappan,230716,"[99, 80]",2023-08-04,4.747,8.2,15,en,False
2098,המניע,The Motive,137004,"[99, 80]",2020-12-27,3.21,5.1,15,he,False
2099,Afflicted,Afflicted,81521,"[99, 9648, 10764, 10767]",2018-08-10,4.082,4.6,11,en,False
2100,جن,Jinn,88589,"[18, 10765]",2019-06-13,3.293,5.8,43,ar,False
2101,Kulipari: Dream Walker,Kulipari: Dream Walker,83723,"[16, 10762]",2018-11-20,6.938,6.7,3,en,False
2102,Untold: The Girlfriend Who Didn't Exist,Untold: The Girlfriend Who Didn't Exist,208264,[99],2022-08-16,4.026,7.4,42,en,False
2103,The Who Was? Show,The Who Was? Show,79431,[10762],2018-05-11,3.769,7.3,9,en,False
2104,테이크 원,Take 1,210267,[99],2022-10-14,6.903,6.0,6,ko,False
2105,Decoupled,Decoupled,138328,"[18, 35]",2021-12-17,4.957,7.2,15,en,False
2106,O Cangaceiro do Futuro,Time Hustler,195298,"[35, 18]",2022-12-25,4.158,7.6,13,pt,False
2107,Bookmarks: Celebrating Black Voices,Bookmarks: Celebrating Black Voices,107888,"[10762, 10751]",2020-09-01,6.888,5.4,5,en,False
2108,Who Killed Malcolm X?,Who Killed Malcolm X?,98762,[99],2019-09-30,2.951,7.5,17,en,False
2109,I Just Killed My Dad,I Just Killed My Dad,206492,[99],2022-08-09,6.181,7.3,39,en,False
2110,MerPeople,MerPeople,225732,[99],2023-05-23,6.853,7.4,15,en,False
2111,"Fresh, Fried & Crispy","Fresh, Fried & Crispy",125629,[99],2021-06-09,2.931,7.3,11,en,False
2112,The Fix,The Fix,30072,"[10767, 35]",2018-12-14,4.781,6.3,18,en,False
2113,White Rabbit Project,White Rabbit Project,69008,[10764],2016-12-09,6.747,6.286,42,en,False
2114,13 novembre : Fluctuat nec mergitur,November 13: Attack on Paris,79932,[99],2018-06-01,5.188,7.938,40,fr,False
2115,Aftershock: Everest and the Nepal Earthquake,Aftershock: Everest and the Nepal Earthquake,208952,[99],2022-09-14,5.883,7.3,21,en,False
2116,Jailbirds,Jailbirds,89295,[10764],2019-05-10,2.907,6.8,16,en,False
2117,백스피릿,Paik's Spirit,114171,[10767],2021-10-01,6.58,6.3,3,ko,False
2118,Kibaoh Klashers,Kibaoh Klashers,79385,"[16, 10762, 10765]",2017-02-01,6.658,6.5,6,en,False
2119,Ugly Delicious,Ugly Delicious,77416,[99],2018-02-23,4.45,6.88,25,en,False
2120,Wormwood,Wormwood,73581,"[80, 99]",2017-12-15,5.635,6.4,22,en,False
2121,바다 탐험대 옥토넛 : 육지 수호 대작전 (Duplicated),바다 탐험대 옥토넛 : 육지 수호 대작전 (Duplicated),197809,"[16, 10762]",2021-10-27,4.765,2.0,1,en,False
2122,High on the Hog: How African American Cuisine Transformed America,High on the Hog: How African American Cuisine Transformed America,124561,[99],2021-05-26,2.853,6.7,6,en,False
2123,The Degenerates,The Degenerates,83591,"[35, 10767]",2018-10-30,4.173,4.667,15,en,False
2124,मसाबा मसाबा,Masaba Masaba,107451,"[35, 18]",2020-08-28,5.884,5.8,5,hi,False
2125,King of Boys: O Retorno do Rei,King of Boys: The Return of the King,131584,[18],2021-08-27,6.314,8.2,28,en,False
2126,Myth & Mogul: John DeLorean,Myth & Mogul: John DeLorean,128500,[99],2021-07-30,3.803,6.6,36,en,False
2127,Ponto Final,End of the Line,242396,[35],2024-01-17,4.487,7.0,7,pt,False
2128,أبلة فاهيتا: دراما كوين,Abla Fahita: Drama Queen,104043,"[35, 18]",2021-03-15,5.987,7.0,9,ar,False
2129,AMO,AMO,78734,"[80, 18]",2018-04-10,3.608,4.8,5,tl,False
2130,Pasteleros contra el tiempo,Sugar Rush: The Baking Point,229736,[10764],2023-07-12,5.977,7.2,19,es,False
2131,Transformers: BotBots,Transformers: BotBots,125574,"[10762, 16]",2022-03-25,6.523,5.1,7,en,False
2132,Brainchild,Brainchild,83673,"[99, 10762]",2018-11-02,5.856,7.4,5,en,False
2133,Waco: American Apocalypse,Waco: American Apocalypse,220229,"[99, 80]",2023-03-22,6.506,6.9,49,en,False
2134,Bad Vegan: Fame. Fraud. Fugitives.,Bad Vegan: Fame. Fraud. Fugitives.,157709,"[99, 80]",2022-03-16,4.357,6.1,38,en,False
2135,Las últimas horas de Mario Biondo,The Last Hours of Mario Biondo,231015,"[99, 80]",2023-08-03,4.35,6.0,12,es,False
2136,El día menos pensado,The Least Expected Day: Inside the Movistar Team 2019,101262,[99],2020-03-29,2.767,6.5,11,es,False
2137,Ladies First: A Story of Women in Hip-Hop,Ladies First: A Story of Women in Hip-Hop,231331,[99],2023-08-09,6.437,7.5,6,en,False
2138,Romesh Ranganathan: The Cynic,Romesh Ranganathan: The Cynic,215662,[35],2022-11-29,3.778,6.0,2,en,False
2139,Skylines,Skylines,92150,"[18, 80]",2019-09-27,6.419,6.8,28,de,False
2140,The Fame Game,The Fame Game,156441,"[18, 80]",2022-02-25,6.415,6.0,9,hi,False
2141,Rapture,Rapture,77061,[99],2018-03-30,5.932,5.8,8,en,False
2142,WWII in Color: Road to Victory,WWII in Color: Road to Victory,153966,"[99, 10768]",2021-12-22,2.821,7.9,29,en,False
2143,Dale Gas,Pedal to Metal,158913,"[18, 10759]",2022-03-16,6.377,6.9,7,es,False
2144,Falso amor,Deep Fake Love,228628,[10764],2023-07-06,5.145,6.2,14,es,False
2145,Girls Incarcerated,Girls Incarcerated,77700,"[10764, 99]",2018-03-01,3.86,7.5,14,en,False
2146,Losers,Losers,87216,[99],2019-03-01,4.228,7.2,18,en,False
2147,The Cabin with Bert Kreischer,The Cabin with Bert Kreischer,110512,"[10764, 35]",2020-10-13,3.022,7.0,11,en,False
2148,The Pharmacist,The Pharmacist,98735,"[99, 80]",2020-02-05,3.919,7.5,41,en,False
2149,Tattoo Redo,Tattoo Redo,128254,[10764],2021-07-28,3.011,5.4,19,en,False
2150,इंडियन प्रेडेटर: मर्डर इन अ कोर्टरूम,Indian Predator: Murder in a Courtroom,213345,"[80, 99]",2022-10-28,3.161,5.9,7,hi,False
2151,Huge en France,Huge in France,87799,[35],2019-04-12,4.27,5.7,28,fr,False
2152,At Home with the Furys,At Home with the Furys,230939,"[10764, 10751]",2023-08-16,5.268,7.85,10,en,False
2153,Drink Masters,Drink Masters,211104,[10764],2022-10-28,3.397,6.6,15,en,False
2154,It's Bruno!,It's Bruno!,89490,[35],2019-05-17,6.247,6.871,35,en,False
2155,The Confession Tapes,The Confession Tapes,73792,[99],2017-09-08,4.359,6.99,48,en,False
2156,Street Food: Asia,Street Food: Asia,87832,[99],2019-04-26,4.658,7.471,33,en,False
2157,Unabomber: In His Own Words,Unabomber: In His Own Words,99954,"[99, 80]",2020-02-22,3.656,7.4,33,en,False
2158,World's Most Wanted,World's Most Wanted,106513,"[99, 80]",2020-08-05,2.668,7.2,25,en,False
2159,Cromosoma 21,Chromosome 21,210411,"[18, 80]",2022-10-14,6.115,8.1,12,es,False
2160,Crazy Delicious,Crazy Delicious,105125,[10764],2020-01-21,2.714,6.3,10,en,False
2161,Cheat,Cheat,219134,[10764],2023-03-01,6.062,5.3,3,en,False
2162,Senzo: Murder of a Soccer Star,Senzo: Murder of a Soccer Star,195925,"[99, 80]",2022-04-07,5.35,6.3,6,en,False
2163,Dating Around,Dating Around,86807,[10764],2019-02-14,2.596,4.455,11,en,False
2164,Fire Chasers,Fire Chasers,73807,[99],2017-09-08,2.59,5.7,11,en,False
2165,100 Humans: Life's Questions. Answered.,100 Humans: Life's Questions. Answered.,100429,[99],2020-03-13,4.007,6.1,45,en,False
2166,Пять невест,Five Brides,94614,[35],2012-02-23,6.031,0.0,0,ru,False
2167,Se eu fosse Luísa Sonza,If I Were Luísa Sonza,234255,[99],2023-12-13,4.199,7.2,8,pt,False
2168,The Circle Game,The Circle France,101680,[10764],2020-04-09,2.566,6.6,12,fr,False
2169,Awake: The Million Dollar Game,Awake: The Million Dollar Game,90295,[10764],2019-06-14,2.564,4.9,8,en,False
2170,وساوس,Whispers,104669,"[9648, 18]",2020-06-11,4.642,7.1,8,ar,False
2171,Super Monsters Monster Pets,Super Monsters Monster Pets,90137,"[16, 10762]",2019-06-07,4.045,6.8,5,en,False
2172,¡A cantar!,Sing On! Spain,105844,"[10764, 10751]",2020-07-24,3.547,6.8,5,es,False
2173,Dollar,Dollar,92097,"[18, 10759]",2019-08-08,2.535,5.8,6,ar,False
2174,D.B. Cooper: Where Are You?!,D.B. Cooper: Where Are You?!,204302,"[99, 80]",2022-07-13,4.016,6.0,37,en,False
2175,Jusqu'à l'aube,Until Dawn,97584,"[35, 10764]",2020-01-10,4.633,2.5,8,fr,False
2176,Stories of a Generation - with Pope Francis,Stories of a Generation - with Pope Francis,137440,[99],2021-12-25,5.859,7.0,13,en,False
2177,Get Gotti,Get Gotti,236006,"[99, 80]",2023-10-24,4.312,7.6,21,en,False
2178,Il Caso Alex Schwazer,Running for my Truth: Alex Schwazer,223589,"[99, 80]",2023-04-13,5.851,7.6,21,it,False
2179,Chef's Table: France,Chef's Table: France,69959,[99],2016-09-02,4.038,8.4,22,en,False
2180,Bandidos na TV,Killer Ratings,89899,[99],2019-05-31,3.28,7.217,30,pt,False
2181,Trailer Park Boys: Out of the Park: USA,Trailer Park Boys: Out of the Park: USA,75293,[35],2017-11-24,3.674,7.0,10,en,False
2182,Daughters of Destiny,Daughters of Destiny,73073,[99],2017-07-28,3.012,7.3,13,en,False
2183,LEGO Friends Heartlake Stories,LEGO Friends Heartlake Stories,210610,"[16, 10751, 10762]",2022-05-23,2.462,8.0,1,en,False
2184,Holiday Home Makeover with Mr. Christmas,Holiday Home Makeover with Mr. Christmas,112869,[10764],2020-11-18,4.879,6.6,75,en,False
2185,The Principles of Pleasure,The Principles of Pleasure,158764,[99],2022-03-22,3.873,5.6,8,en,False
2186,Flint Town,Flint Town,77591,"[99, 80, 10759]",2018-03-02,4.05,7.161,31,en,False
2187,Bobby Kennedy for President,Bobby Kennedy for President,78704,"[99, 18]",2018-04-27,5.712,7.706,17,en,False
2188,Metal Shop Masters,Metal Shop Masters,130969,[10764],2021-09-10,2.447,6.1,10,en,False
2189,True: Terrific Tales,True: Terrific Tales,103407,"[10762, 16]",2020-05-12,3.792,8.5,14,en,False
2190,City of Ghosts,City of Ghosts,119831,"[10762, 16]",2021-03-05,5.699,6.9,30,en,False
2191,Connected,Connected,106525,[99],2020-08-02,2.44,7.4,24,en,False
2192,Grégory,Who Killed Little Gregory?,95637,"[99, 80]",2019-11-20,3.11,7.364,33,fr,False
2193,Lunatics,Lunatics,88366,[35],2019-04-19,5.687,5.3,22,en,False
2194,Tiffany Haddish Presents: They Ready,Tiffany Haddish Presents: They Ready,92379,"[35, 10764]",2019-08-14,5.685,5.4,7,en,False
2195,1994,1994,89505,[99],2019-05-17,5.417,7.8,10,es,False
2196,The Circle Brasil,The Circle Brazil,99620,[10764],2020-03-11,2.437,7.2,19,pt,False
2197,Cry Babies Magic Tears,Cry Babies Magic Tears,116117,"[16, 10762, 10751]",2018-08-19,3.042,6.3,6,fr,False
2198,Headspace Guide to Sleep,Headspace Guide to Sleep,121628,"[99, 16]",2021-04-28,2.787,7.7,14,en,False
2199,Standup and Away! with Brian Regan,Standup and Away! with Brian Regan,110167,[35],2018-12-24,3.252,6.0,5,en,False
2200,Feels Like Ishq,Feels Like Ishq,128115,"[35, 18]",2021-07-23,4.258,5.8,5,hi,False
2201,Captive,Captive,68545,"[99, 80]",2016-12-09,4.798,6.067,15,en,False
2202,Terim,Terim,209032,[99],2022-09-15,3.168,7.2,10,tr,False
2203,Hasmukh,Hasmukh,102084,"[80, 18, 35]",2020-04-17,5.282,5.3,6,hi,False
2204,Bhaag Beanie Bhaag,Bhaag Beanie Bhaag,114185,"[35, 18]",2020-12-04,2.362,5.2,5,hi,False
2205,¡Sálvese quien pueda!,Fame After Fame,236846,"[35, 10764]",2023-11-10,4.817,5.9,5,es,False
2206,The Goop Lab,The Goop Lab,97390,"[99, 10767]",2020-01-24,4.418,3.1,19,en,False
2207,Chef's Table: BBQ,Chef's Table: BBQ,107671,[99],2020-09-02,3.017,7.4,14,en,False
2208,"Young, Famous & African","Young, Famous & African",157717,[10764],2022-03-18,5.454,7.6,16,en,False
2209,Hype House,Hype House,124031,[10764],2022-01-07,3.932,4.8,11,en,False
2210,Dogs,Dogs,83602,[99],2018-11-16,5.138,7.778,18,en,False
2211,Little Baby Bum: Music Time,Little Baby Bum: Music Time,225261,"[10762, 16]",2023-09-25,4.349,7.2,4,en,False
2212,Andes mágicos,Magical Andes,94598,[99],2019-10-15,4.634,8.1,18,es,False
2213,Iron Chef Brasil,Iron Chef Brazil,205793,[10764],2022-08-10,2.318,7.0,3,pt,False
2214,Só Se For Por Amor,Only for Love,197526,[18],2022-09-21,3.971,7.0,4,pt,False
2215,Sparking Joy with Marie Kondo,Sparking Joy with Marie Kondo,130245,"[10764, 99]",2021-08-31,2.299,6.9,28,en,False
2216,Queer Eye Germany,Queer Eye Germany,156572,[10764],2022-03-09,2.282,5.0,9,de,False
2217,Mundo Mistério,Mystery Lab,106173,"[99, 35, 10751]",2020-08-04,2.977,7.2,30,pt,False
2218,Ana Tramel. El juego,Ana. All In.,128031,"[9648, 80, 18]",2021-09-21,5.251,5.6,9,es,False
2219,Killer Sally,Killer Sally,212870,"[99, 80]",2022-11-02,5.059,7.0,49,en,False
2220,My Love: Six Stories of True Love,My Love: Six Stories of True Love,50016,"[99, 10764]",2021-04-13,5.195,5.7,3,en,False
2221,Vai Anitta,Vai Anitta,83653,[99],2018-11-16,5.193,6.0,9,pt,False
2222,Trial by Media,Trial by Media,102901,"[99, 80]",2020-05-11,4.709,7.1,30,en,False
2223,Broken,Broken,95417,[99],2019-11-27,3.628,6.2,19,en,False
