,original_name,name,id,genre_ids,first_air_date,popularity,vote_average,vote_count,original_language,adult
799,Playgrounds of the Rich and Famous,Playgrounds of the Rich and Famous,132866,[99],2021-09-04,1.691,4.0,1,en,False
800,Wild Chile: Un viaje salvaje,Wild Chile: Un viaje salvaje,80508,[99],2017-09-02,1.631,0.0,0,es,False
801,Alaska's Grizzly Gauntlet,Alaska's Grizzly Gauntlet,79429,[99],2018-04-27,1.6,0.0,0,en,False
802,The Post Train,The Post Train,195625,"[16, 10762]",2016-01-04,1.562,0.0,0,en,False
803,Welcome to Earth,Welcome to Earth,220343,"[16, 10762]",2023-02-01,1.535,2.0,1,pt,False
804,Ultimate Survival WWII,Ultimate Survival WWII,99082,[99],2019-10-28,1.449,0.0,0,en,False
805,Giggle Wiggle,Giggle Wiggle,195438,"[10762, 16]",2021-10-28,1.415,0.0,0,en,False
806,Inside Beverly Hills: The Land of the Rich and Famous,Inside Beverly Hills: The Land of the Rich and Famous,138707,[99],2021-11-15,1.411,0.0,0,en,False
807,Charlie & the Shapes,Charlie & the Shapes,196438,"[16, 10762]",2019-05-06,1.323,0.0,0,en,False
808,Promesas de arena,Promises of Sand,95343,[18],2019-11-11,1.298,9.0,2,es,False
809,"The Footballer, His Wife and the Crash","The Footballer, His Wife and the Crash",254089,[99],2022-09-14,1.297,0.0,0,da,False
810,Kindergarten,Kindergarten,80469,"[99, 10751, 10764]",2001-08-26,1.29,8.0,1,en,False
811,Lawless Oceans,Lawless Oceans,69944,[99],2017-01-10,1.285,6.5,2,en,False
812,Dead End Express,Dead End Express,62530,[10764],2015-05-07,1.213,6.0,1,en,False
813,Disney Parks Sunrise Series,Disney Parks Sunrise Series,114820,[],2020-12-18,1.211,7.0,5,en,False
814,Invasion Earth,Invasion Earth,102165,[99],2014-10-09,1.082,5.0,2,en,False
815,Let the World See,Let the World See,154481,[99],2022-01-06,1.004,0.0,0,en,False
816,Extreme Rescues,Extreme Rescues,104486,"[10764, 99]",2020-03-01,0.983,0.0,0,en,False
817,Cadernos da Filipa,Filipa's Notebooks,133943,[10751],2021-09-20,0.981,2.0,1,pt,False
818,Ralph & Katie,Ralph & Katie,211373,[18],2022-10-05,0.95,10.0,1,en,False
819,Toto's Kindergarten,Toto's Kindergarten,195456,"[16, 10762]",2019-06-20,0.95,0.0,0,en,False
820,Charlie & the Alphabet,Charlie & the Alphabet,196428,"[16, 10762]",2017-11-06,0.942,0.0,0,en,False
821,Cidades Perdidas do Antigo Testamento com Albert Lin,Cidades Perdidas do Antigo Testamento com Albert Lin,203051,[],2016-01-01,0.898,2.0,1,pt,False
822,Facing,Facing,68053,[99],2016-08-30,0.897,10.0,1,en,False
823,The Egg Band,The Egg Band,196430,"[16, 10762]",2021-03-29,0.881,0.0,0,en,False
824,Arpo: The Robot for All Kids,Arpo: The Robot for All Kids,204170,[],2012-02-07,0.859,0.0,0,en,False
825,O da Joana,O da Joana,195871,[10764],2021-05-17,0.718,0.0,0,pt,False
826,Wild Russia: Earth’s Last Great Wilderness,Wild Russia: Earth’s Last Great Wilderness,234237,[],2018-06-03,0.709,0.0,0,en,False
827,À La Şerife,À La Şerife,203943,[10764],2019-11-17,0.645,0.0,0,tr,False
828,Guerra alla droga,Guerra alla droga,249061,[],2020-03-15,0.638,0.0,0,it,False
829,Pocoyo & Halloween,Pocoyo & Halloween,113305,[],2017-10-17,0.626,2.0,1,pt,False
830,Irabazi arte!,Irabazi arte!,157437,[],2022-02-11,0.504,2.0,1,eu,False
831,Mona & Sketch,Mona & Sketch,195452,"[10762, 16]",2016-07-04,0.424,0.0,0,en,False
832,"The 12,000 Bottle boat","The 12,000 Bottle boat",76460,[99],2011-04-21,0.376,0.0,0,en,False
833,Otra Mirada,Otra Mirada,228676,[],2023-06-16,0.23,0.0,0,en,False
834,Songs & Rhymes,Songs & Rhymes,196436,"[16, 10762]",2009-08-01,0.218,0.0,0,en,False
835,Raffa,Raffa,256188,[],2023-02-12,0.112,0.0,0,es,False
836,United States of Animals,United States of Animals,114168,[99],2016-04-29,0.105,0.0,0,en,False
837,Mickey Mouse: ¡ Vamos de aventura!,Mickey Mouse: ¡ Vamos de aventura!,101286,[],,0.045,2.0,1,en,False
