,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
3899,Hotel Coolgardie,Hotel Coolgardie,400593,[99],2016-06-10,3.544,6.6,21,en,False
3900,Moskau einfach!,One-way to Moscow,662286,[35],2020-02-13,2.739,6.4,19,de,False
3901,वेल्ले,Velle,899439,"[35, 80]",2021-12-10,3.812,7.0,3,hi,False
3902,Villa Caprice,Villa Caprice,745589,"[53, 18]",2021-06-02,3.781,5.5,44,fr,False
3903,Depois a Louca Sou Eu,And They Say I Am the Crazy One,637881,"[35, 18]",2020-04-23,3.776,6.8,36,pt,False
3904,Ana dice sí,Anna Said Yes,422222,[35],1958-10-23,3.774,5.3,3,es,False
3905,Little Pink House,Little Pink House,451422,[18],2018-04-20,3.77,6.2,24,en,False
3906,ಮದಗಜ,Madhagaja,673184,"[28, 80, 53]",2021-12-03,2.232,3.0,2,kn,False
3907,Sis dies corrents,The Odd-Job Men,846790,[35],2021-08-07,2.0,7.4,11,ca,False
3908,Saving Onome,Saving Onome,1269420,[18],2024-04-05,1.612,0.0,0,en,False
3909,السجين,Al Sajeen,1186014,"[27, 53]",2023-10-12,3.762,7.0,1,ar,False
3910,The Astronaut of God,The Astronaut of God,701159,"[878, 18]",2020-05-15,2.594,4.7,6,en,False
3911,La torre de Suso,La torre de Suso,34916,[35],2007-11-09,3.753,5.9,24,es,False
3912,Comedy Queen,Comedy Queen,916421,[18],2022-02-11,3.739,7.0,15,sv,False
3913,6 Guns,6 Guns,29776,"[28, 53, 37]",2010-03-30,2.892,5.0,33,en,False
3914,Desmadre Incluido,Desmadre Incluido,1131929,[35],2023-09-22,3.0,4.0,10,es,False
3915,Killer Mom,Killer Mom,461821,"[53, 10770]",2017-04-15,2.946,5.8,18,en,False
3916,El caso Padilla,The Padilla Affair,1011430,[99],2022-09-02,3.72,7.0,2,es,False
3917,Do I Say I Do?,Do I Say I Do?,483886,"[10749, 10770]",2017-10-24,2.095,6.5,23,en,False
3918,"Ladies & Gentlemen, the Rolling Stones","Ladies & Gentlemen, the Rolling Stones",47246,[10402],1973-12-01,2.258,5.7,12,en,False
3919,My Happy End,My Happy End,427538,[16],2008-08-13,3.716,6.6,4,xx,False
3920,Silver Dream Racer,Silver Dream Racer,31972,"[18, 28]",1980-06-13,1.698,5.2,10,en,False
3921,Mata Hari: The Naked Spy,Mata Hari: The Naked Spy,513685,[99],2017-10-15,1.682,7.0,1,en,False
3922,The Frog Kingdom 2: Sub-Zero Mission,The Frog Kingdom 2: Sub-Zero Mission,450298,[16],2016-02-21,3.69,6.5,14,en,False
3923,یلدا,Yalda,584356,[18],2020-08-27,3.688,6.5,39,fa,False
3924,Willkommen auf dem Land,Willkommen auf dem Land,212763,[35],2011-12-31,3.685,6.8,4,de,False
3925,Morat: Balas Perdidas,Morat: Balas Perdidas,806439,"[10402, 99]",2021-03-26,3.209,8.9,60,es,False
3926,En fuera de juego,En fuera de juego,109690,[35],2012-06-01,3.679,4.7,15,es,False
3927,KuToppen,Cattle Hill,557642,"[16, 10751]",2018-10-19,2.071,7.1,14,no,False
3928,எப்.ஐ.ஆர்,FIR,667255,"[53, 28]",2022-02-11,1.573,6.0,8,ta,False
3929,Gulliver's Travels,Gulliver's Travels,64923,"[14, 10751, 16]",1977-01-01,3.665,5.6,19,en,False
3930,Mata Hari – Tanz mit dem Tod,Mata Hari – Tanz mit dem Tod,432898,[18],2017-06-18,3.654,8.7,3,de,False
3931,Girlfriend Killer,Girlfriend Killer,466854,"[53, 10770]",2017-06-01,1.947,5.4,10,en,False
3932,André Rieu: Christmas in London,André Rieu - Christmas in London,430460,[10402],2016-12-02,3.647,7.4,5,en,False
3933,The Witch of Kings Cross,The Witch of Kings Cross,739421,[99],2020-09-03,3.646,6.2,10,en,False
3934,Inside the Dream,Inside the Dream,1022900,[99],2022-09-14,1.561,6.0,5,en,False
3935,Stop Over in Hell,Road to Hell,427879,"[37, 80, 53]",2016-10-31,3.64,2.9,10,en,False
3936,Dead End City,Dead End City,198726,[28],1988-12-06,3.637,2.9,4,en,False
3937,बैंक चोर,Bank Chor,456756,"[35, 80, 53]",2017-06-16,3.634,5.0,20,hi,False
3938,अहसास,Ahsaas,304909,"[10749, 18]",1979-10-26,1.555,0.0,0,hi,False
3939,The Vessel,The Vessel,402423,[18],2016-09-15,3.626,5.2,42,en,False
3940,El Polaquito,Little Polish Singer,92597,"[18, 28]",2003-10-09,3.219,6.9,36,es,False
3941,Una historia y ya...,It's Only A Story,1324151,[],2024-10-25,3.217,0.0,0,es,False
3942,Deadly Exchange,Deadly Exchange,495398,"[18, 80, 10770]",2017-12-27,3.62,5.8,14,en,False
3943,Víkend,Unleashed,352917,[53],2015-09-10,3.616,5.8,22,hu,False
3944,Buñuel y la mesa del rey Salomón,Bunuel and King Solomon's Table,30651,"[18, 12, 14]",2001-11-09,2.778,4.8,13,es,False
3945,He Who Lives In Hidden Lakes,He Who Lives In Hidden Lakes,793249,"[12, 35, 14]",2021-07-07,1.546,0.0,0,en,False
3946,How About You...,How About You...,28871,"[35, 18]",2007-11-16,3.604,6.3,31,en,False
3947,Die Mütter-Mafia,Die Mütter-Mafia,263521,"[10749, 35]",2014-05-02,1.543,5.5,4,de,False
3948,Una vez más,Once Again,691818,[10749],2019-11-12,3.592,4.7,10,es,False
3949,Al sur de Granada,South from Granada,80483,"[18, 35, 10749]",2003-01-09,1.986,5.9,20,es,False
3950,Va a ser que nadie es perfecto,Va a ser que nadie es perfecto,5442,[35],2006-10-27,3.59,6.4,19,es,False
3951,Electric City,Electric City,426128,"[16, 18, 878]",2016-01-07,3.588,6.5,5,en,False
3952,Apprendre à t'aimer,Apprendre à t'aimer,672701,"[18, 10770]",2020-09-08,2.316,7.0,39,fr,False
3953,La foresta di ghiaccio,The Ice Forest,298864,[53],2014-10-23,2.198,4.6,27,it,False
3954,The Rolling Stones - Totally Stripped,The Rolling Stones - Totally Stripped,403526,"[10402, 99]",1995-08-03,2.063,6.8,6,en,False
3955,Long Lost,Long Lost,552709,"[53, 9648, 18]",2019-03-29,1.621,5.0,41,en,False
3956,Haz de tu vida una obra de arte,Make Your Life a Masterpiece in Progress,274108,[35],2013-05-29,3.573,4.0,7,es,False
3957,Neidentificat,Unidentified,776781,"[28, 80, 53]",2021-10-14,1.879,6.2,16,ro,False
3958,G.B.H.,G.B.H.,136775,[80],2012-10-01,2.025,4.7,13,en,False
3959,Brut Force,Brut Force,959617,"[9648, 53, 80]",2022-04-21,2.953,3.9,10,en,False
3960,The Fly Room,The Fly Room,348137,[18],2014-01-01,3.567,8.0,2,en,False
3961,Armed,Armed,483315,"[28, 53]",2018-09-14,3.552,4.8,19,en,False
3962,Red de libertad,The Network of Freedom,479960,[18],2017-10-20,1.726,6.0,3,es,False
3963,Jess + Moss,Jess + Moss,79554,"[18, 10749]",2011-01-23,3.072,6.2,23,en,False
3964,Rytmus v patách,The Sound of Freedom,896381,"[18, 10770, 36, 10749, 9648]",2010-03-14,3.543,2.0,1,cs,False
3965,Retorno a Hansala,Return to Hansala,174861,"[18, 80]",2008-09-10,3.542,6.1,10,en,False
3966,Days of Reckoning: The Making of Universal Soldier 4,Days of Reckoning: The Making of Universal Soldier 4,1277553,[99],2013-01-22,2.632,0.0,0,en,False
3967,Barcelona (un mapa),Barcelona (A Map),45516,[18],2007-10-19,3.536,5.2,9,ca,False
3968,From the Depths,From the Depths,766076,"[18, 27]",2020-11-18,3.534,5.8,36,en,False
3969,Tú y yo,You and I,260108,"[18, 10749]",2014-03-20,1.514,5.8,8,es,False
3970,Lifting de corazón,Heartlift,16989,"[18, 35, 10749]",2005-11-30,1.529,4.4,5,es,False
3971,My Name Is Pauli Murray,My Name Is Pauli Murray,776589,[99],2021-09-17,2.234,8.7,3,en,False
3972,Reconnoiter,Robot World,371225,"[53, 878]",2015-09-13,3.527,4.214,14,en,False
3973,Christmas on Chestnut Street,Christmas on Chestnut Street,358879,"[35, 10770]",2006-12-10,3.522,6.0,5,en,False
3974,The Dog Lover,The Dog Lover,394047,[18],2016-07-08,2.542,6.3,22,en,False
3975,Crescendo,Crescendo,647456,"[10402, 18]",2020-09-30,1.619,6.2,16,de,False
3976,Simba,Simba,76119,"[10749, 18]",1955-01-07,3.518,6.5,12,en,False
3977,Corona Depression,Corona Depression,780525,[18],2020-12-28,2.659,5.8,59,en,False
3978,Max Reload and the Nether Blasters,Max Reload and the Nether Blasters,680267,"[35, 878]",2020-08-11,1.998,6.2,37,en,False
3979,12 12 12,12 12 12,336066,[878],2014-03-06,1.504,5.0,1,it,False
3980,Menina Casilda,Menina Casilda,1193623,[35],2023-03-21,3.507,2.0,2,es,False
3981,Detetive Madeinusa,Detetive Madeinusa,885458,[35],2021-11-12,3.504,4.2,13,pt,False
3982,In the Year 2889,In the Year 2889,74837,"[27, 878, 10770]",1969-01-19,3.504,2.8,25,en,False
3983,Los golfos,The Delinquents,198915,[18],1960-05-14,3.503,6.1,15,es,False
3984,Llévame Contigo,Take Me for a Ride,381094,[18],2016-03-11,1.58,4.3,15,es,False
3985,പാച്ചുവും അത്ഭുതവിളക്കും,Pachuvum Athbhuthavilakkum,816590,"[35, 18]",2023-04-28,1.67,6.441,17,ml,False
3986,భగవంత్ కేసరి,Bhagavanth Kesari,979669,"[28, 18, 53]",2023-10-19,2.948,6.0,9,te,False
3987,De dansande andarnas skog,Forest of the Dancing Spirits,243649,[99],2013-11-29,1.493,7.5,2,sv,False
3988,Aparecidos,The Appeared,16092,"[27, 53, 9648]",2008-12-12,2.425,5.0,35,es,False
3989,King Gnu Live at TOKYO DOME,King Gnu Live at TOKYO DOME,1108720,"[10402, 99]",2023-03-31,2.027,7.2,4,ja,False
3990,Seis puntos sobre Emma,6 Points About Emma,80120,[18],2011-11-25,2.135,5.7,17,es,False
3991,Summertime,Summertime,142931,"[35, 27]",2012-10-30,2.455,4.5,11,es,False
3992,Leonor. El futuro de la monarquía renovada,Leonor. El futuro de la monarquía renovada,761162,[99],2020-11-06,3.472,6.8,6,es,False
3993,As a Prelude to Fear,As a Prelude to Fear,888502,[27],2022-03-22,3.471,4.0,1,en,False
3994,Singel 39,Single Street,545919,"[35, 10749]",2019-05-09,2.361,7.3,41,nl,False
3995,Classic Albums: U2 - The Joshua Tree,Classic Albums: U2 - The Joshua Tree,65259,"[99, 10402]",1999-02-05,2.142,6.2,9,en,False
3996,Psycho Wedding Crasher,Psycho Wedding Crasher,473295,"[53, 10770]",2017-10-03,3.207,4.3,11,en,False
3997,Pendulum,Pendulum,150338,"[80, 18]",1969-02-14,2.551,5.5,6,en,False
3998,ಅವತಾರ ಪುರುಷ: Part 1,Avatara Purusha: Part 1,677528,"[53, 14, 27]",2022-05-06,1.811,5.3,14,kn,False
3999,Road,Road,468316,"[28, 80, 18]",2017-08-05,2.136,4.7,17,en,False
4000,H0us3,H0us3,586134,"[27, 878, 53]",2019-09-27,1.958,6.0,36,es,False
4001,Blanco en blanco,White on White,618225,[18],2020-07-31,3.444,6.0,23,es,False
4002,Cachorro,Bear Cub,47549,"[18, 35]",2004-02-27,3.049,6.5,31,es,False
4003,बॉयज 4,Boyz 4,1182389,[35],2023-10-20,3.436,0.0,0,mr,False
4004,العنكبوت,The Spider,640258,"[28, 18]",2022-05-03,3.436,5.0,1,ar,False
4005,Zona Sur,Southern District,60708,[18],2009-08-20,3.436,6.3,17,es,False
4006,பீட்ஸா 3: தி மம்மி,Pizza 3: The Mummy,807606,"[27, 53]",2023-07-28,2.311,4.7,5,ta,False
4007,Bancoco,Bancoco,1192373,"[99, 12]",2023-05-02,3.424,0.0,0,en,False
4008,Cobra non è,Cobra non è,698489,"[35, 80]",2020-04-30,3.419,6.3,9,it,False
4009,Kreuz des Südens,Southern Cross,372412,[80],2015-03-19,3.416,5.4,14,de,False
4010,Mielensäpahoittaja,The Grump,287486,"[35, 18]",2014-09-05,3.416,6.8,36,fi,False
4011,Die Muse des Mörders,Die Muse des Mörders,436765,[53],2017-06-01,3.409,5.6,7,de,False
4012,No Gogó do Paulinho,StoryJester,669329,[35],2020-04-09,3.405,4.6,41,pt,False
4013,Backstage,Backstage,681782,"[18, 10402]",2021-12-30,1.943,7.8,2,id,False
4014,Operation Warzone,Operation Warzone,105970,[28],1988-07-01,3.402,2.0,3,en,False
4015,Dolphin Man,Dolphin Man,480147,"[99, 10770]",2017-10-28,1.454,7.4,11,en,False
4016,Funmilayo Ransome-Kuti,Funmilayo Ransome-Kuti,1255192,"[18, 10749]",2024-04-05,3.391,0.0,0,en,False
4017,Hunting for Hedonia,Hunting for Hedonia,598071,[99],2019-03-22,3.391,6.8,4,en,False
4018,Plague,Plague,296244,"[18, 27]",2015-05-12,3.388,4.6,35,en,False
4019,Fireball Forward,Fireball Forward,278862,"[28, 18, 10752, 10770]",1972-03-05,2.415,5.0,1,en,False
4020,Una vez al año ser hippy no hace daño,Una vez al año ser hippy no hace daño,75512,"[35, 10402]",1969-03-10,3.377,5.0,4,es,False
4021,Oxalá,Oxalá,271151,[18],1981-05-08,3.375,2.0,1,pt,False
4022,Il Papa buono,The Good Pope,109429,"[18, 36]",2003-01-28,3.373,6.3,13,en,False
4023,മലയൻകുഞ്ഞ്,Malayankunju,816586,"[53, 18]",2022-07-22,2.424,5.9,18,ml,False
4024,Rosamunde Pilcher: Argentinischer Tango,Rosamunde Pilcher: Argentinischer Tango,348413,[18],2016-01-01,3.367,4.2,2,de,False
4025,A Child's Voice,A Child's Voice,552485,"[18, 53, 27]",2018-06-06,1.768,6.7,30,en,False
4026,AmeriGeddon,AmeriGeddon,395938,"[28, 18]",2016-05-13,2.725,4.1,37,en,False
4027,Ibiza Undead,Ibiza Undead,408211,"[28, 35, 27]",2016-08-26,3.363,3.9,28,en,False
4028,3-03 Rescate,3-03 Rescate,696220,"[18, 53]",2018-11-09,3.361,9.0,1,es,False
4029,El mundo es vuestro,El mundo es vuestro,807200,[35],2022-03-18,2.73,4.6,20,es,False
4030,Wildcat,Wildcat,1019446,[99],2022-12-21,1.918,7.3,26,en,False
4031,Busco novia,Busco novia,904668,[35],2022-11-18,3.35,7.3,35,es,False
4032,The Runner Stumbles,The Runner Stumbles,151839,[18],1979-11-16,2.819,6.8,7,en,False
4033,ദ പ്രീസ്റ്റ്,The Priest,663143,"[18, 27]",2021-03-11,2.123,5.8,25,ml,False
4034,Jamais contente,Miss Impossible,384726,[18],2017-01-11,2.391,5.5,51,fr,False
4035,El inconveniente,One Careful Owner,677574,"[35, 18]",2020-12-18,3.338,6.0,31,es,False
4036,Let's Dream,Let's Dream,843324,"[878, 27]",2021-06-19,1.429,5.9,10,en,False
4037,Nuclear Hurricane,Nuclear Hurricane,77523,"[28, 878, 53, 10770]",2007-04-04,1.738,4.1,21,en,False
4038,Suriname,Suriname,266450,"[80, 18]",2020-02-20,1.424,4.7,6,nl,False
4039,कोई जाने ना,Koi Jaane Na,794008,"[53, 9648]",2021-04-02,1.46,6.7,3,hi,False
4040,Hot Wheels: Build the Epic Race,Hot Wheels: Build the Epic Race,382260,[16],2015-10-05,1.48,8.4,4,ar,False
4041,Zakir Khan: Mannpasand,Zakir Khan: Mannpasand,1214123,[35],2023-12-07,3.301,8.4,5,hi,False
4042,Winona,Winona,641175,"[35, 18]",2020-01-15,1.603,4.8,8,el,False
4043,Halloween at Aunt Ethel's,Halloween at Aunt Ethel's,558294,"[27, 35]",2019-01-02,1.731,3.5,29,en,False
4044,Reality+,Reality+,367181,[878],2014-12-21,3.293,6.975,20,fr,False
4045,Marvin,Marvin,1037578,"[27, 53]",2022-08-31,2.626,0.0,0,en,False
4046,Filho da Mãe,Son of a Mother,994468,[99],2022-12-16,1.75,7.7,29,pt,False
4047,Zoe,Zoe,712303,[53],2018-08-15,3.287,5.5,2,de,False
4048,Time Rush,Time Rush,390364,[28],2016-04-29,2.407,4.0,10,en,False
4049,Abandoned Dead,Abandoned Dead,370664,"[80, 53, 27]",2015-11-04,3.283,4.6,12,en,False
4050,Qui m'aime me suive !,Just the Three of Us,575600,[35],2019-03-20,2.159,5.0,35,fr,False
4051,Frida - Viva la vida,Frida: Viva la vida,649244,[99],2019-11-25,3.269,6.7,40,it,False
4052,Santee,Santee,94561,"[18, 28, 37]",1973-09-01,2.15,5.3,10,en,False
4053,Los que vuelven,The Returned,648310,"[18, 27]",2019-11-11,1.4,5.2,10,es,False
4054,Ярослав. Тысячу лет назад,Yaroslav. A Thousand Years Ago,51271,"[28, 18, 36]",2010-10-14,2.642,5.3,18,ru,False
4055,Прощаться не будем,No Goodbyes,513530,"[10752, 18, 36]",2018-06-21,3.265,5.0,4,ru,False
4056,पेस्तनजी,Pestonjee,249914,"[35, 18]",1988-03-01,1.398,5.2,6,hi,False
4057,Savage Pampas,Savage Pampas,110614,"[12, 18, 37]",1966-07-07,1.68,5.0,11,en,False
4058,Koko,Koko,794669,"[18, 10749]",2021-02-07,2.372,7.1,17,en,False
4059,Boris and the Bomb,Boris and the Bomb,666321,"[28, 35]",2019-09-27,1.396,3.5,2,en,False
4060,The Society Murders,The Society Murders,47594,"[53, 80, 10770]",2006-06-18,2.44,6.3,3,en,False
4061,Good Luck Sakhi,Good Luck Sakhi,802166,"[18, 10749, 35]",2022-01-28,1.548,5.0,6,te,False
4062,사랑후애,After Love,647162,"[18, 10749]",2016-05-14,1.391,0.0,0,ko,False
4063,The Virginian,The Virginian,249616,[37],2014-01-12,2.522,5.2,14,en,False
4064,The Host,The Host,655977,"[53, 9648, 80]",2020-01-17,1.39,5.9,17,en,False
4065,Solo para hombres,For Men Only,353239,[35],1960-10-27,3.242,5.8,8,es,False
4066,சாணிக் காயிதம்,Saani Kaayidham,755393,"[80, 18, 28]",2022-05-06,3.241,6.6,15,ta,False
4067,Shava Ni Girdhari Lal,Shava Ni Girdhari Lal,900076,"[35, 10749]",2021-12-17,3.24,6.0,1,pa,False
4068,Laurin,Laurin,114349,"[18, 14, 27, 9648]",1989-11-30,2.587,5.6,33,de,False
4069,#Female Pleasure,#Female Pleasure,540210,[99],2018-11-08,2.854,7.7,25,en,False
4070,Vengeance,I Am Vengeance,447957,[28],2018-08-04,3.212,4.8,22,en,False
4071,Prim: el asesinato de la calle del Turco,Prim: el asesinato de la calle del Turco,311238,"[53, 36, 18, 10770]",2014-12-15,1.808,4.9,7,es,False
4072,Kid Vengeance,Kid Vengeance,77632,[37],1976-12-01,2.073,5.3,16,en,False
4073,Yajamana,Yajamana,586574,[28],2019-03-01,2.531,5.0,6,kn,False
4074,Tarzan the Fearless,Tarzan the Fearless,76083,"[28, 12, 18, 10749]",1933-08-11,3.196,3.8,13,en,False
4075,La senda,The Path,115167,"[18, 53, 27]",2012-06-15,1.534,4.7,23,es,False
4076,Avanti a lui tremava tutta Roma,Before Him All Rome Trembled,515011,"[10752, 18, 10749]",1946-10-02,2.901,6.0,2,it,False
4077,Cobardes,Cowards,40429,[18],2008-04-05,1.972,5.7,21,es,False
4078,Aos Nossos Filhos,Our Children,651657,[18],2022-02-02,2.788,5.3,6,pt,False
4079,Polígono Sur,Polígono Sur,346640,"[99, 10402]",2003-03-21,3.165,8.8,4,es,False
4080,Counter Measures,Counter Measures,29895,"[28, 53]",1998-04-10,3.164,5.3,10,en,False
4081,Half Heaven,Half Heaven,1133225,[18],2023-06-02,1.967,4.5,3,en,False
4082,A Gaza Weekend,A Gaza Weekend,935902,"[18, 35]",2022-09-10,1.733,8.0,4,ar,False
4083,The Mistletoe Secret,The Mistletoe Secret,631420,"[10749, 10770]",2019-11-10,3.154,6.8,25,en,False
4084,Wicked Witches,Wicked Witches,618620,[27],2018-05-26,3.154,4.4,11,en,False
4085,En temporada baja,En temporada baja,1025962,[35],2022-09-17,2.902,5.7,18,es,False
4086,The Phil Collins Big Band - Live at Montreux 1996,The Phil Collins Big Band - Live at Montreux 1996,691560,[10402],1996-07-17,1.837,0.0,0,fr,False
4087,Thiên Mệnh Anh Hùng,Sword of the Assassin,143653,"[12, 18, 28]",2012-01-20,1.348,6.1,24,vi,False
4088,Big Love,Big Love,1144668,"[10749, 18]",2023-06-28,2.498,6.0,4,en,False
4089,Galwakdi,Galwakdi,681169,"[18, 35, 10749]",2022-04-08,1.346,6.0,1,pa,False
4090,Kendrick Lamar Live: The Big Steppers Tour,Kendrick Lamar Live: The Big Steppers Tour,1007028,"[10402, 99]",2022-10-22,3.136,7.1,8,en,False
4091,El lodo,Wetland,808969,[53],2021-12-10,2.714,4.5,12,es,False
4092,Aurora Borealis: Északi fény,Aurora Borealis: Northern Light,476791,[18],2017-10-19,1.702,6.6,12,hu,False
4093,The Set Up,The Set Up,665867,"[18, 80]",2019-08-09,1.364,4.4,9,en,False
4094,美人鱼之海盗来袭,The Mermaid Princess,459037,"[16, 10751, 12]",2015-07-31,2.549,5.6,7,zh,False
4095,The Auteur Theory,The Auteur Theory,131363,"[53, 35, 9648]",1999-11-03,3.125,4.7,3,en,False
4096,Amalia en el otoño,Amalia in the fall,814564,[18],2020-01-01,2.404,6.5,2,es,False
4097,Iqbal og Superchippen,Iqbal & the Superchip,430768,[10751],2016-12-15,3.116,5.8,4,da,False
4098,Kiss Toledo Goodbye,Kiss Toledo Goodbye,134761,"[28, 35, 53]",1999-11-22,1.336,3.7,3,en,False
4099,Duress,Duress,34108,"[53, 80]",2009-08-20,3.116,5.1,20,en,False
4100,Blue Shell Incident: Reloaded,Blue Shell Incident: Reloaded,1123075,"[16, 35]",2022-05-28,3.114,10.0,1,en,False
4101,Ama,Ama,836950,[18],2021-06-04,2.379,6.4,51,es,False
4102,The Trade,The Trade,1101365,"[80, 18]",2023-01-13,2.983,6.2,4,en,False
4103,Magic Mountains,Magic Mountains,655358,"[53, 9648]",2020-02-12,1.473,6.0,21,nl,False
4104,नया दौर,Naya Daur,48925,[18],1957-02-22,3.111,7.5,2,hi,False
4105,Nobody Runs Forever,Nobody Runs Forever,83359,"[28, 18, 53]",1968-08-22,1.934,6.0,20,en,False
4106,साइना,Saina,801831,[18],2021-03-26,1.329,6.3,6,hi,False
4107,Nedodržaný sľub,Broken Promise,44520,"[18, 36, 10752]",2009-04-30,3.1,6.0,12,sk,False
4108,Одиннадцать молчаливых мужчин,Eleven Silent Men,635440,[18],2022-02-17,3.097,6.3,8,ru,False
4109,Phil Collins: Live at Montreux 2004,Phil Collins: Live at Montreux 2004,98082,[10402],2004-07-07,2.663,7.2,11,en,False
4110,Lawrence After Arabia,Lawrence After Arabia,645181,[18],2020-05-19,1.462,4.2,4,en,False
4111,La Reina de Tapas,La Reina de Tapas,513728,[35],2013-04-24,1.583,0.0,0,es,False
4112,Il moralista,The Moralist,82060,[35],1959-06-30,3.076,6.4,35,it,False
4113,Felipe Avello: Solo quiero descansar,Felipe Avello: I just want to rest,1054719,[35],2022-11-24,3.058,4.5,4,es,False
4114,Adventures of Gallant Bess,Adventures of Gallant Bess,37693,"[28, 18, 10749, 37]",1948-10-01,3.056,4.2,5,en,False
4115,Naina,Naina,319774,"[18, 10749]",1973-09-10,1.308,0.0,0,hi,False
4116,Yaar Mera Titliaan Warga,Yaar Mera Titliaan Warga,1018089,[35],2022-09-02,3.051,6.3,3,pa,False
4117,Andy Murray: Resurfacing,Andy Murray: Resurfacing,652074,[99],2019-11-29,1.657,6.8,19,en,False
4118,Tocata y fuga de Lolita,Tocata y fuga de Lolita,429866,[35],1974-09-26,3.046,4.7,10,es,False
4119,Freddie Mercury: The King of Queen,Freddie Mercury: The King of Queen,571616,[99],2018-06-05,1.304,7.2,3,en,False
4120,Bajre Da Sitta,Bajre Da Sitta,999115,[18],2022-07-15,1.438,6.0,3,pa,False
4121,Asombrosa Elisa,Amazing Elisa,1002482,[18],2022-10-14,3.034,4.6,5,es,False
4122,嘻哈英熊,Super Bear,580461,"[16, 10751]",2019-02-01,2.063,6.8,16,zh,False
4123,Immenhof - Das Abenteuer eines Sommers,Immenhof - The Adventure of a Summer,555877,"[10751, 18]",2019-01-17,3.031,6.6,29,de,False
4124,"Contigo no, bicho","Contigo no, bicho",542437,[35],2018-09-14,3.03,4.8,12,es,False
4125,I Was Monty's Double,I Was Monty's Double,77794,"[10752, 18]",1958-10-21,1.985,6.8,22,en,False
4126,ரத்தம்,Ratham,930108,"[80, 53]",2023-10-06,1.745,6.5,4,ta,False
4127,Spanish Fly,Spanish Fly,170187,"[35, 10749]",1998-09-10,2.164,2.0,3,en,False
4128,Trash - La leggenda della piramide magica,Trash - La leggenda della piramide magica,673748,"[12, 16, 35, 10751]",2020-10-16,2.234,6.3,30,it,False
4129,Muri and Ko,Muri and Ko,1308398,[35],2024-06-12,2.999,0.0,0,en,False
4130,Kill Kane,Kill Kane,378092,"[53, 80, 28]",2016-03-01,1.555,4.2,16,en,False
4131,കുരുതി,Kuruthi,813808,[53],2021-08-11,2.406,7.8,19,ml,False
4132,Penélope,Penélope,519462,"[18, 35, 10749]",2018-04-17,2.983,5.4,7,es,False
4133,The Moviemakers: Tarantino,The Moviemakers: Tarantino,1173040,[99],2023-06-26,2.975,5.7,3,en,False
4134,"Amico, stammi lontano almeno un palmo",Ben & Charlie,3698,"[37, 35]",1972-02-04,2.971,5.3,13,it,False
4135,Manufacturing Death: Birth of the Atom Bomb,Manufacturing Death: Birth of the Atom Bomb,1155576,"[99, 36]",2023-06-01,1.946,8.2,3,en,False
4136,Teräsleidit,Ladies of Steel,658428,"[18, 35]",2020-01-03,2.308,5.4,16,fi,False
4137,Getting Away with Murder,Getting Away with Murder,25697,[35],1996-04-12,2.858,4.8,18,en,False
4138,La sombra,The Shadow,709919,"[18, 53]",2021-06-25,2.961,5.7,3,es,False
4139,再见 南屏晚钟,A Dog Barking at the Moon,577101,[18],2019-02-11,2.955,5.8,10,zh,False
4140,22: The Unforgotten Soldier,22: The Unforgotten Soldier,1119522,[],2023-04-03,1.266,5.0,2,en,False
4141,Hannah: Buddhism's Untold Journey,Hannah: Buddhism's Untold Journey,428140,"[99, 36]",2014-11-14,2.954,7.4,5,en,False
4142,Victòria! La gran aventura d'un poble,Victòria! La gran aventura d'un poble,510082,"[18, 36]",1983-09-09,1.316,0.0,0,ca,False
4143,El tirabeque,El tirabeque,1102339,[35],2022-11-25,2.95,5.2,4,es,False
4144,You're Ugly Too,You're Ugly Too,323315,"[35, 18]",2015-02-07,1.82,6.4,25,en,False
4145,Something For Everyone,Something For Everyone,150043,"[18, 35, 80]",1970-07-22,2.576,6.7,17,en,False
4146,Stonebreakers,Stonebreakers,1048326,[99],2022-11-12,2.902,7.0,2,en,False
4147,Exegesis Lovecraft,Exegesis Lovecraft,985132,[99],2021-10-08,1.862,10.0,1,en,False
4148,Jallian Wala Bagh,Jallian Wala Bagh,822272,[],1977-01-01,1.814,0.0,0,en,False
4149,फुकरे 3,Fukrey 3,805785,"[35, 18]",2023-09-28,2.135,5.7,9,hi,False
4150,Un disfraz para Nicolás,A Costume for Nicolas,618748,"[16, 10751, 14]",2021-09-16,2.926,8.0,5,es,False
4151,Matti & Sami und die drei grössten Fehler des Universums,Matti and Sami and the Three Biggest Mistakes in the Universe,513360,"[12, 10751]",2018-04-19,1.84,5.3,9,de,False
4152,Santa Fe Passage,Santa Fe Passage,76276,[37],1955-05-12,2.919,5.8,15,en,False
4153,Miracle in East Texas,Miracle in East Texas,1118195,[18],2020-02-07,2.915,0.0,0,en,False
4154,Papai é Pop,Dad Rocks,951538,"[35, 18]",2022-08-11,1.736,6.0,5,pt,False
4155,La Musiquita por Dentro,La Musiquita por Dentro,744776,"[35, 10749]",2019-05-02,2.311,6.5,8,es,False
4156,Onnenonkija,Gold Digger,392985,"[35, 10749]",2016-03-25,2.235,5.7,14,fi,False
4157,Noche de vino tinto,Night of Red Wine,272863,"[18, 10749]",1967-03-26,2.892,6.2,13,es,False
