,original_name,name,id,genre_ids,first_air_date,popularity,vote_average,vote_count,original_language,adult
769,No Activity: Niente da Segnalare,No Activity: Italy,242932,[35],2024-01-18,4.908,6.4,17,it,False
770,"Jolanda, la figlia del Corsaro Nero","Jolanda, la figlia del Corsaro Nero",96080,"[16, 10759]",1999-12-05,4.9,10.0,1,it,False
771,Anclados,Anchored,62728,[35],2015-05-25,4.871,5.7,9,es,False
772,Animanimals,Animanimals,82066,"[10762, 16, 35]",2013-10-12,4.834,7.0,1,de,False
773,Cuerpo de élite,Cuerpo de élite,76903,[35],2018-02-06,4.833,6.5,14,es,False
774,CHIVAS: El Rebaño Sagrado,CHIVAS: El Rebaño Sagrado,128009,[99],2021-06-17,4.815,7.5,84,es,False
775,Guante blanco,Guante blanco,71251,"[80, 18]",2008-10-15,4.81,6.0,8,es,False
776,Celebrity Hunted - Jede Spur kann dich verraten,Celebrity Hunted - Jede Spur kann dich verraten,152309,[10764],2021-12-03,4.808,4.2,5,de,False
777,The Great Escapists,The Great Escapists,116034,[99],2021-01-28,4.794,6.2,25,en,False
778,Luxe Listings Toronto,Luxe Listings Toronto,229182,[10764],2024-04-25,4.768,1.0,2,en,False
779,Darknet,Darknet,62987,"[9648, 80, 10765]",2013-10-31,4.752,6.75,40,en,False
780,Herederos,Herederos,8419,[18],2007-09-25,4.741,2.0,1,es,False
781,Amar é Para os Fortes,Love Is for the Strong,194615,[18],2023-11-16,4.738,7.4,8,pt,False
782,Fernando,Fernando,107543,[99],2020-09-25,4.736,7.1,65,es,False
783,Ella es tu padre,Ella es tu padre,73720,[35],2017-09-04,4.721,4.286,7,es,False
784,True Story España,True Story España,214269,"[35, 10764]",2022-11-11,4.705,4.0,2,es,False
785,La Femme Musketeer,The Lady Musketeer,76518,[10759],2004-06-20,4.669,5.2,15,en,False
786,"Ruy, El pequeño Cid","Ruy, the Little Cid",73616,[16],1980-10-05,4.667,5.778,9,es,False
787,Heridas,Heridas,127621,"[10766, 18, 80]",2022-04-17,4.633,6.0,8,es,False
788,Dancing on the Grave,Dancing on the Grave,224782,"[99, 80, 18]",2023-04-21,4.608,3.0,2,hi,False
789,Lov3,Lov3,154910,"[35, 18]",2022-02-18,4.582,6.2,7,pt,False
790,Going Home with Tyler Cameron,Going Home with Tyler Cameron,248954,[10764],2024-04-17,4.576,0.0,0,en,False
791,Traición,Traición,75409,"[18, 9648]",2017-11-28,4.574,8.2,4,es,False
792,Mission Start Ab,Mission Start Ab,241137,[10764],2023-12-19,4.572,0.0,0,hi,False
793,All or Nothing: Juventus,All or Nothing: Juventus,137952,[99],2021-11-25,4.483,7.0,35,it,False
794,James May: Oh Cook!,James May: Oh Cook!,106694,[99],2020-11-13,4.459,6.462,26,en,False
795,"Joaquín, la penúltima y me voy","Joaquín, la penúltima y me voy",216876,"[10751, 35]",2023-02-02,4.451,10.0,1,es,False
796,Little Baby Bum,Little Baby Bum,102562,[],2011-08-29,4.441,6.0,3,en,False
797,फॉलो कर लो यार,Follow Kar Lo Yaar,249857,[10764],2024-08-23,4.404,0.0,0,hi,False
798,The Pogmentary: Born Ready,The Pogmentary: Born Ready,123357,[99],2022-06-17,4.397,4.4,8,fr,False
799,हश हश,Hush Hush,201063,[18],2022-09-22,4.396,4.7,3,hi,False
800,The Far Pavilions,The Far Pavilions,47779,"[18, 10759]",1984-04-22,4.39,7.7,9,en,False
801,Wedding.con,Wedding.con,242250,[99],2023-12-28,4.316,5.0,1,hi,False
802,Rainbow Rishta,Rainbow Rishta,238693,"[18, 10764]",2023-11-07,4.301,0.0,0,hi,False
803,All or Nothing: Toronto Maple Leafs,All or Nothing: Toronto Maple Leafs,135325,[99],2021-10-01,4.284,7.5,11,en,False
804,Sentença,Verdict,123378,"[18, 80]",2022-04-15,4.283,6.0,12,pt,False
805,Take Us Home: Leeds United,Take Us Home: Leeds United,92432,[99],2019-08-16,4.262,6.2,21,en,False
806,El padre de Caín,Cain's Father,69057,"[18, 80]",2016-12-06,4.26,6.375,8,es,False
807,De Zaak Menten,The Body Collector,68874,[18],2016-11-23,4.251,7.3,7,nl,False
808,Black Sunday,Black Sunday,228830,[18],2023-06-23,4.244,5.0,1,es,False
809,The Last Hour,The Last Hour,125481,"[80, 18, 9648]",2021-05-14,4.244,3.5,6,hi,False
810,"Mud, Sweat and Tears: Premiership Rugby","Mud, Sweat and Tears: Premiership Rugby",235894,[99],2023-10-12,4.24,0.0,0,en,False
811,Família Gil,Gil Family,201477,[99],2022-06-24,4.228,6.0,2,pt,False
812,Love Shots,Love Shots,91797,[18],2016-03-08,4.226,6.0,3,hi,False
813,Luxe Listings Sydney,Luxe Listings Sydney,128912,[99],2021-07-09,4.208,6.3,7,en,False
814,Bestseller,Bestseller,157232,[18],2022-02-18,4.202,5.2,4,hi,False
815,Eleita,Elected,158224,[35],2022-10-07,4.196,4.5,2,pt,False
816,Hope on the Street,Hope on the Street,246711,[99],2024-03-28,4.19,10.0,2,ko,False
817,Coach Prime,Coach Prime,216584,[99],2022-12-28,4.164,6.0,6,en,False
818,Pumpkin Reports,Pumpkin Reports,100690,[],2016-01-16,4.149,5.7,6,en,False
819,We Are Newcastle United,We Are Newcastle United,231442,[99],2023-08-11,4.101,8.0,1,en,False
820,The Pack,The Pack,112671,[10764],2020-11-20,4.094,6.1,8,en,False
821,This Is Football,This Is Football,90837,[99],2019-08-02,4.088,5.6,13,en,False
822,Camilla Läckbergs Fjällbackamorden,Camilla Läckberg's The Fjällbacka Murders,67028,"[18, 80]",2012-12-26,4.066,6.143,7,sv,False
823,The Kids in the Hall: Comedy Punks,The Kids in the Hall: Comedy Punks,202513,"[99, 35]",2022-05-20,4.048,5.3,3,en,False
824,Modern Love Hyderabad,Modern Love Hyderabad,200882,"[35, 18]",2022-07-08,4.015,5.7,3,te,False
825,Match nas Estrelas,Written in the Stars,196875,[10764],2023-09-14,4.009,0.0,0,pt,False
826,La Promesse du feu,Burning Crimes,71749,"[18, 10759, 80]",2017-05-15,3.969,6.0,4,fr,False
827,Generación porno,Generación porno,236926,[99],2023-12-21,3.939,6.2,19,es,False
828,Nick's Law,Nick's Law,200807,[10759],2017-01-01,3.893,2.0,1,en,False
829,El incidente,El incidente,73732,[],2017-09-05,3.884,4.5,8,es,False
830,"Sapo, S.A. Memorias de un ladrón","Sapo, S.A. Memorias de un ladrón",205617,[99],2022-07-08,3.882,6.9,21,es,False
831,The Fake Sheikh,The Fake Sheikh,233340,[99],2023-09-26,3.881,6.0,2,en,False
832,A Grito Herido,Out Loud,212933,"[35, 18]",2022-11-10,3.869,6.0,3,es,False
833,The Three Drinkers in Ireland,The Three Drinkers in Ireland,210911,[99],2022-03-17,3.868,2.0,1,en,False
834,लव स्टोरियाँ,Love Storiyaan,245880,"[99, 18]",2024-02-14,3.857,6.5,2,hi,False
835,Latin Flow,Latin Flow,127389,[10764],2021-06-11,3.856,5.0,3,pt,False
836,The Tragically Hip: No Dress Rehearsal,The Tragically Hip: No Dress Rehearsal,261223,[99],2024-09-19,3.846,8.5,2,en,False
837,L'última nit del karaoke,L'última nit del karaoke,136893,[35],2021-10-18,3.837,6.0,2,ca,False
838,Lovestruck High,Lovestruck High,197378,[10764],2022-05-17,3.821,4.5,4,en,False
839,LOL: Last One Laughing - Xmas Special,LOL: Last One Laughing - Xmas Special,241910,"[35, 10764]",2023-12-22,3.818,8.0,3,de,False
840,Four and a Half Friends,Four and a Half Friends,81896,"[16, 9648, 10762]",2015-10-05,3.806,7.0,1,en,False
841,Varg Veum,Varg Veum,120019,"[80, 18]",2007-09-08,3.776,7.7,3,no,False
842,The Greatest Show Never Made,The Greatest Show Never Made,235891,[99],2023-10-10,3.756,4.0,1,en,False
843,PBC Gloves Off,PBC Gloves Off,249348,[99],2024-03-14,3.744,0.0,0,en,False
844,Dance Life,Dance Life,242844,[99],2024-01-19,3.727,0.0,0,en,False
845,Rocky Kwaterner,Rocky Kwaterner,108443,"[16, 35]",2019-01-01,3.724,10.0,1,fr,False
846,Furioza,Furiosis,156965,[80],2022-02-04,3.706,5.5,4,pl,False
847,Ice,Ice,39784,[18],2011-01-02,3.703,10.0,2,en,False
848,Desaparecida,Desaparecida,63758,"[18, 80]",2007-10-03,3.692,4.7,3,es,False
849,Desjuntados,Uncoupled in Rio,123381,[35],2021-10-01,3.679,5.7,26,pt,False
850,The Gymkhana Files,The Gymkhana Files,83545,"[99, 10759]",2018-11-15,3.649,4.5,2,en,False
851,Indices,Indices,103222,[99],2017-05-13,3.616,6.0,1,fr,False
852,Good Rivals,Good Rivals,214836,[99],2022-11-23,3.612,5.7,3,en,False
853,La llamada de los gnomos,Wisdom of the Gnomes,3731,"[16, 10751, 10765]",1987-10-04,3.567,6.0,5,es,False
854,The Unsolved Murder of Beverly Lynn Smith,The Unsolved Murder of Beverly Lynn Smith,201429,"[99, 80]",2022-05-06,3.566,7.6,8,en,False
855,Metanol,Methanol,81590,"[18, 80, 99]",2018-04-22,3.559,6.5,4,cs,False
856,Sigmund and the Sea Monsters,Sigmund and the Sea Monsters,67457,"[10762, 35]",2016-06-16,3.552,7.3,3,en,False
857,Bibi & Tina - Die Serie,Bibi & Tina,100918,"[10751, 10762, 10759]",2020-04-03,3.54,6.9,13,de,False
858,Efecto Mariposa,Efecto Mariposa,113439,[99],2018-05-13,3.499,0.0,0,es,False
859,La Segunda Guerra Mundial,The Second World War,79701,"[99, 10768]",2003-02-04,3.49,7.091,22,es,False
860,Unpaused: Naya Safar,Unpaused: Naya Safar,155098,[18],2022-01-21,3.487,3.7,3,hi,False
861,Ted Bundy: Falling for a Killer,Ted Bundy: Falling for a Killer,97428,"[99, 80]",2020-01-31,3.454,7.5,30,en,False
862,Le Mans: Racing Is Everything,Le Mans: Racing Is Everything,71985,[99],2017-06-09,3.449,5.5,18,en,False
863,Beasts Like Us,Beasts Like Us,244024,"[35, 9648]",2024-02-14,3.439,7.2,5,de,False
864,The Moth Effect,The Moth Effect,126039,[35],2021-07-30,3.435,4.0,5,en,False
865,LOL - Hasse Toh Phasse,LOL - Hasse Toh Phasse,124596,"[35, 10764]",2021-04-30,3.344,3.0,4,hi,False
866,Originalos?,Originalos,92606,"[35, 16, 10751]",2010-07-10,3.331,6.2,4,da,False
867,Obsessed,Obsessed,18807,[99],2009-05-25,3.31,6.0,1,en,False
868,Regular Heroes,Regular Heroes,103840,[99],2020-05-08,3.308,4.3,3,en,False
869,Mi Selección Colombia,Mi Selección Colombia,158748,[],2022-01-27,3.277,2.0,1,es,False
870,Toppen,Toppen,209780,[35],2022-12-02,3.267,4.5,4,sv,False
871,Dystopia,Dystopia,84609,"[10765, 18]",2018-10-01,3.255,5.5,6,en,False
872,The Ferragnez: La Serie,The Ferragnez,153195,[99],2021-12-09,3.24,6.7,18,it,False
873,Putham Pudhu Kaalai Vidiyaadhaa,Putham Pudhu Kaalai Vidiyaadhaa,155603,[18],2022-01-14,3.239,5.0,2,ta,False
874,LOL Talent Show: Chi fa ridere è dentro,LOL Talent Show: Be Funny and You're in!,247171,[10764],2024-02-22,3.21,6.1,7,it,False
875,Free Meek,Free Meek,88309,[99],2019-08-09,3.192,6.7,3,en,False
876,All or Nothing: The Michigan Wolverines,All or Nothing: The Michigan Wolverines,78594,"[10764, 99]",2018-04-06,3.184,8.0,11,en,False
877,Cosmic Love,Cosmic Love,197463,[10764],2022-08-11,3.167,2.7,3,en,False
878,LOL: Australia,LOL: Australia,105041,[35],2020-06-19,3.166,6.1,8,en,False
879,Shark Academy - Canções para crianças,Shark Academy - Canções para crianças,127181,"[16, 10762]",2020-01-01,3.132,2.0,1,pt,False
880,La bruixa avorrida,La bruixa avorrida,208749,"[16, 10759, 10762, 10765]",,3.13,0.0,0,ca,False
881,Dive Olly Dive!,Dive Olly Dive!,36972,"[16, 10751]",2006-12-02,3.129,0.0,0,en,False
882,Bingo & Julia,Bingo & Julia,233669,[10764],2023-08-25,3.111,0.0,0,sv,False
883,La Familia,The Family,129062,"[99, 18]",2021-07-15,3.1,5.2,4,es,False
884,Super Truck of Car City,Super Truck of Car City,90055,"[16, 10762]",2017-06-29,3.068,6.0,2,en,False
885,Pau Gasol - Lo importante es el Viaje,Pau Gasol: It’s About the Journey,138473,[99],2021-11-12,3.055,5.9,5,es,False
886,Cry Babies Magic Tears,Cry Babies Magic Tears,116117,"[16, 10762, 10751]",2018-08-19,3.042,6.3,6,fr,False
887,Libre de reír,Laughing on the Inside,230952,"[99, 35]",2023-07-21,2.995,8.5,6,es,False
888,Jade Fever,Jade Fever,72403,"[10764, 99]",2015-03-31,2.967,7.0,1,en,False
889,Hostel Days,Hostel Days,230505,[18],2023-07-12,2.913,0.0,0,te,False
890,El fitxatge,El fitxatge,254652,[99],2024-05-21,2.912,8.0,1,ca,False
891,Lola & Virginia,Lola & Virginia,15584,"[16, 10762, 10751]",2006-10-01,2.906,5.7,3,en,False
892,Barbie Dreamtopia,Barbie Dreamtopia,78839,"[10762, 16]",2017-05-26,2.868,5.0,5,en,False
893,El desafío: ETA,The Challenge: ETA,110825,"[99, 10768]",2020-10-29,2.859,5.8,19,es,False
894,Bohéma,Bohéma,69377,[18],2017-01-15,2.853,4.5,4,cs,False
895,Los camioneros,Los camioneros,93486,"[35, 18]",1973-11-12,2.843,6.0,1,es,False
896,Tampa Baes,Tampa Baes,130702,[10764],2021-11-05,2.809,2.2,4,en,False
897,A Thousand and One... Americas,A Thousand and One... Americas,2664,"[16, 10762, 10759]",1991-08-02,2.771,8.0,1,es,False
898,Boris e Rufus,Boris e Rufus,125706,[16],2018-01-01,2.737,4.5,2,pt,False
899,El Bulli: historia de un sueño,El Bull - The History of a Dream,78516,[99],2010-10-02,2.707,6.0,2,es,False
900,Jim Gaffigan: The Pale Tourist,Jim Gaffigan: The Pale Tourist,105031,[35],2020-07-24,2.696,5.889,18,en,False
901,El Principito es Omar Montes,El Principito es Omar Montes,138446,[99],2021-11-12,2.687,1.5,2,es,False
902,Lizzo's Watch Out for the Big Grrrls,Lizzo's Watch Out for the Big Grrrls,157903,[10764],2022-03-24,2.675,3.8,7,en,False
903,"Los Galindos, toda la verdad","The Galindos, all the truth",256298,"[99, 18]",2024-06-06,2.656,6.8,2,es,False
904,Cave Club,Cave Club,118382,"[16, 10751, 10759, 10762]",2020-10-22,2.655,6.7,3,en,False
905,Ruta 35,Ruta 35,107216,[],2016-01-12,2.652,2.0,1,en,False
906,From the Basement,From the Basement,14485,[],2007-12-01,2.616,0.0,0,en,False
907,El Lute: La Serie,El Lute: The Series,217617,"[18, 80]",1989-07-07,2.6,0.0,0,es,False
908,LOL: Last One Laughing South Africa,LOL: Last One Laughing South Africa,229180,"[10764, 35]",2024-02-15,2.588,0.0,0,en,False
909,"Real Madrid, la leyenda blanca",Real Madrid: The White Legend,157423,[99],2022-02-11,2.577,6.5,4,es,False
910,ソウルメイト,Soul Mate,258063,[18],,2.561,0.0,0,ja,False
911,Vikingarnas Sista Resa,The Last Journey Of The Vikings,101662,[99],2020-04-12,2.495,7.3,3,sv,False
912,Con pelos en la lengua,Con pelos en la lengua,89395,[35],2008-11-19,2.474,0.0,0,es,False
913,Hostel Days,Hostel Days,215048,[35],2022-11-25,2.46,2.0,1,bn,False
914,The Transporter,The Transporter,203227,[],2022-05-30,2.453,1.0,3,en,False
915,Museum Secrets,Museum Secrets,47083,[99],2011-01-06,2.43,5.0,2,en,False
916,Historias de la Biblia,Historias de la Biblia,78348,[16],1997-01-05,2.387,8.0,7,ja,False
917,Gazoon,Gazoon,121929,"[16, 10762, 10751]",2008-05-01,2.362,5.5,2,fr,False
918,This Giant Beast That is the Global Economy,This Giant Beast That is the Global Economy,87037,[99],2019-02-22,2.353,8.2,9,en,False
919,MotoGP Unlimited,MotoGP Unlimited,157731,[99],2022-03-14,2.346,7.6,10,en,False
920,The Witching Season,The Witching Season,79499,[9648],2015-08-27,2.292,8.0,9,en,False
921,Dr. Seuss Baking Challenge,Dr. Seuss Baking Challenge,208293,[10764],2022-12-12,2.242,7.4,5,en,False
922,Go Buster!,Go Buster!,194768,"[16, 10762]",2018-12-08,2.211,0.0,0,en,False
923,Half Pants Full Pants,Half Pants Full Pants,216260,"[18, 35]",2022-12-16,2.208,4.5,2,hi,False
924,Reyes de España,Reyes de España,118095,[99],1991-01-01,2.187,6.0,2,es,False
925,Simeone. Vivir partido a partido,Simeone. Living Match by Match,156343,[99],2022-01-25,2.186,6.7,5,es,False
926,Clifford the Big Red Dog,Clifford the Big Red Dog,208995,"[16, 10762]",2019-12-05,2.145,4.5,2,en,False
927,El mort viu,The Living NEET,120963,"[35, 18]",2019-11-12,2.086,4.5,2,ca,False
928,Lellobee City Farm,Lellobee City Farm,203412,[],2022-06-06,2.066,2.0,1,en,False
929,Alexia: Labor Omnia Vincit,Alexia: Labor Omnia Vincit,215341,"[99, 10764]",2022-11-30,2.062,6.3,3,es,False
930,Vida privada,Vida privada,80496,[18],2018-05-07,2.043,7.0,1,ca,False
931,Forever Summer: Hamptons,Forever Summer: Hamptons,204748,"[10764, 99]",2022-07-14,2.015,2.7,3,en,False
932,G.E.O. Más allá del límite,G.E.O. Más allá del límite,133765,[99],2021-10-15,2.006,7.3,7,es,False
933,The New Tomorrow,The New Tomorrow,13293,[18],2005-09-17,2.001,5.7,3,en,False
934,The Wanderer,The Wanderer,220368,[99],2022-12-13,1.994,3.5,2,en,False
935,Inside Jokes,Inside Jokes,84627,[35],2018-11-29,1.974,7.4,5,en,False
936,Backstage with Katherine Ryan,Backstage with Katherine Ryan,202810,"[35, 10764]",2022-06-09,1.927,5.6,5,en,False
937,Influencers: sobrevivir a las redes,Influencers: sobrevivir a las redes,222264,[99],2023-03-14,1.917,4.7,3,es,False
938,Akkad Bakkad Rafu Chakkar,Akkad Bakkad Rafu Chakkar,137336,"[80, 18, 9648]",2021-11-03,1.908,3.5,2,hi,False
939,"PSG City of Lights, 50 years of legend","PSG City of Lights, 50 years of legend",110225,[99],2020-09-15,1.908,5.8,4,fr,False
940,Inside Borussia Dortmund,Inside Borussia Dortmund,91991,[99],2019-08-16,1.875,5.9,12,de,False
941,Vražedné stíny,Vražedné stíny,158174,[80],2022-02-20,1.86,4.5,2,cs,False
942,Always Jane,Always Jane,137208,[99],2021-11-11,1.846,5.9,7,en,False
943,C.A.E.M.: La forja del rescate,C.A.E.M.: La forja del rescate,245076,[99],2024-01-31,1.801,8.0,1,es,False
944,Descalç sobre la terra vermella,Descalç sobre la terra vermella,108867,[18],2014-03-24,1.79,0.0,0,ca,False
945,Momonsters,Momonsters,102925,"[16, 10762]",2020-03-15,1.784,9.0,1,es,False
946,Glumpers,Glumpers,33187,[],2012-02-18,1.784,6.5,2,xx,False
947,Eu Amo o Benfica,I Love Benfica,228095,[99],2023-06-06,1.762,10.0,1,pt,False
948,Drag Heals,Drag Heals,99822,"[99, 10764]",2018-09-07,1.741,4.8,4,en,False
949,Do or Die,Do or Die,62059,"[99, 10759]",2014-01-02,1.71,7.8,4,en,False
950,Summer & Todd - L'allegra fattoria,Summer & Todd,209863,"[16, 10762]",2021-09-01,1.659,2.0,1,it,False
951,El asesinato de Carrero Blanco,The Assassination of Carreto Blanco,73588,[80],2011-06-05,1.622,6.8,4,es,False
952,5X Comédia,Funny Little Stories,153596,[35],2021-03-26,1.611,2.0,1,pt,False
953,Inside Secret Societies,Inside Secret Societies,74314,"[99, 80]",2016-05-04,1.593,6.0,1,en,False
954,Nicklas Pranker,Nicklas Pranker,216874,[35],2022-12-16,1.561,10.0,2,da,False
955,¡Ala... Dina!,¡Ala... Dina!,68948,[35],2000-01-04,1.554,6.5,2,es,False
956,Everybody Loves Natti,Everybody Loves Natti,137999,[99],2021-11-19,1.521,4.3,3,en,False
957,En la corte del Principito,En la corte del Principito,198224,"[10764, 10751]",2022-04-22,1.517,5.0,4,es,False
958,The Ave,The Ave,204481,[18],2015-10-27,1.515,4.0,2,en,False
959,"Los Sobrevivientes, Colonia Dignidad",The Survivors: Colonia Dignidad,211192,[99],2022-09-29,1.495,2.0,1,es,False
960,Jessy & Nessy,Jessy & Nessy,100006,[10762],2020-03-13,1.494,9.0,1,en,False
961,Ebuka Turns Up Africa,Ebuka Turns Up Africa,245676,[10764],2024-03-01,1.487,0.0,0,en,False
962,One Mic Stand,One Mic Stand,206185,[35],2022-07-15,1.473,1.5,2,de,False
963,Long Strange Trip,Long Strange Trip,71852,[99],2017-06-02,1.452,4.3,3,en,False
964,Bloopies,Bloopies,137716,"[16, 10762]",2021-07-01,1.444,7.2,5,es,False
965,Nabilla : Sans filtre,Nabilla : Sans filtre,139141,[99],2021-11-26,1.427,2.7,3,fr,False
966,Rio Ferdinand: Tipping Point,Rio Ferdinand: Tipping Point,214318,[99],2022-11-11,1.358,0.0,0,en,False
967,Encarcelados,Encarcelados,67310,[99],2013-09-05,1.327,6.0,1,es,False
968,The Grand Tour,The Grand Tour,273036,[],,1.319,0.0,0,en,False
969,El caso Wanninkhof,El caso Wanninkhof,79902,"[99, 18]",2008-06-19,1.312,1.5,2,es,False
970,Případ pro exorcistu,The Case of the Exorcist,92570,"[80, 99, 18]",2015-01-11,1.293,4.0,3,cs,False
971,Jungle Planet,Jungle Planet,99761,[],2015-12-11,1.261,0.0,0,es,False
972,La Guerra Civil Española,The Spanish Civil War,101970,"[99, 10768]",1983-01-07,1.238,0.0,0,es,False
973,Russell Peters: Deported,Russell Peters: Deported,98028,[],2020-01-17,1.218,6.0,2,en,False
974,Borbón: La maldición de un apellido,Borbón: La maldición de un apellido,90876,[99],2014-01-30,1.21,2.0,1,es,False
975,El botones Sacarino,El botones Sacarino,203673,[35],2000-12-26,1.193,0.0,0,es,False
976,Jungle,Jungle,208120,[18],2022-09-30,1.177,5.2,5,en,False
977,"Sainz, vivir para competir",Sainz: Live to compete,138340,[99],2021-12-02,1.175,5.8,5,es,False
978,Barbie Dream Squad,Barbie Dream Squad,241205,[16],,1.164,0.0,0,es,False
979,Planeta de Niños,Kids' Planet,129153,[10762],2018-01-06,1.137,0.0,0,es,False
980,몰랑,몰랑,239426,[],2017-03-01,1.133,0.0,0,ko,False
981,El Xef,El Xef,80844,"[99, 10764]",2016-01-10,1.102,0.0,0,es,False
982,Little Angel,Little Angel,219004,"[16, 10762]",2022-10-01,1.086,0.0,0,en,False
983,Fago,Fago,101647,"[80, 18]",2008-03-10,1.025,4.4,5,es,False
984,Back to Basketball,Back to Basketball,196597,[99],2022-04-01,1.014,4.0,2,tr,False
985,When Eagles Dare: Crystal Palace F.C.,When Eagles Dare: Crystal Palace F.C.,126910,[99],2021-06-04,1.011,5.7,3,en,False
986,Carolina Marín: Puedo porque pienso que puedo,Carolina Marín: Puedo porque pienso que puedo,111401,[99],2020-10-01,1.004,6.0,2,es,False
987,Arròs covat,Arròs covat,90308,[16],2009-09-29,1.003,7.0,1,ca,False
988,"Luis Aragonés, el sabio del éxito","Luis Aragonés, el sabio del éxito",85242,[99],2018-12-21,0.995,6.0,3,es,False
989,Royals Next Door,Royals Next Door,210810,"[10762, 16]",2021-11-22,0.991,7.0,1,en,False
990,Os Chocolix,Os Chocolix,113302,[16],2017-12-31,0.97,6.0,2,pt,False
991,Barbie Dream Vacation,Barbie Dream Vacation,232383,"[16, 10762]",2023-01-28,0.962,0.0,0,en,False
992,Lorena,Lorena,206152,"[18, 10766]",2005-06-20,0.962,2.0,1,es,False
993,Pacífico. Un viaje a los confines del hombre,Pacífico. Un viaje a los confines del hombre,68172,[99],2016-09-14,0.953,0.0,0,es,False
994,Musti,Musti,30672,[],,0.949,0.0,0,en,False
995,Una vida una cena,Una vida una cena,102799,[],2019-12-17,0.948,0.0,0,es,False
996,Matchbox Adventures,Matchbox Adventures,227950,[16],2021-09-22,0.938,0.0,0,en,False
997,Thomas the Tank Engine and Friends,Thomas the Tank Engine and Friends,242531,"[10762, 10759, 16]",2022-02-27,0.934,0.0,0,en,False
998,"El bloke, coslada cero","El bloke, coslada cero",104835,[18],2009-06-23,0.893,2.0,1,es,False
999,Barbie Summer Adventure,Barbie Summer Adventure,232443,[16],,0.891,0.0,0,en,False
1000,Basket Fever,Basket Fever,101731,[16],1993-09-11,0.876,4.0,1,es,False
1001,Mironins,Mironins,216947,[16],2021-05-01,0.871,0.0,0,es,False
1002,Juanito Jones,Juanito Jones,216309,[10762],,0.85,0.0,0,es,False
1003,Hitler: Uncovering His Fatal Obsession,Hitler: Uncovering His Fatal Obsession,208718,[99],2021-05-01,0.817,0.0,0,en,False
1004,Anglés: historia de una fuga,Anglés: historia de una fuga,220094,"[99, 18, 9648]",2023-02-09,0.815,6.0,4,es,False
1005,Lost Cities of the Trojans,Lost Cities of the Trojans,225423,[99],2021-11-14,0.812,6.0,1,en,False
1006,La memoria del agua,La memoria del agua,76955,[18],2012-12-10,0.795,3.5,2,es,False
1007,The VAR Room,The VAR Room,136436,[35],2021-06-25,0.755,4.5,2,en,False
1008,Stars Earn Stripes,Stars Earn Stripes,65062,[],2012-08-13,0.736,0.0,0,en,False
1009,எல்.ஓ.எல் – எங்க சிரி பாப்போம்,LOL: Enga Siri Paappom,132092,"[10764, 35]",2021-08-27,0.728,2.0,1,ta,False
1010,Making Their Mark,Making Their Mark,114624,[99],2021-03-12,0.728,6.0,2,en,False
1011,Wineman,Wineman,131106,[99],2014-01-01,0.724,6.0,5,es,False
1012,Todos Queríamos Matar Al Presidente,Todos Queríamos Matar Al Presidente,81628,"[9648, 35]",2018-07-09,0.706,6.0,2,es,False
1013,All or Nothing: A Season with the Arizona Cardinals,All or Nothing: A Season with the Arizona Cardinals,228215,[],2016-07-01,0.698,8.0,1,en,False
1014,Eat. Race. Win.,Eat. Race. Win.,81260,"[99, 10764]",2018-07-27,0.698,6.3,3,en,False
1015,CoComelon JJ's Animal Time,CoComelon JJ's Animal Time,247813,"[16, 10762, 10751]",2022-09-28,0.693,0.0,0,en,False
1016,ورق مسموم,ورق مسموم,198192,[],2022-03-28,0.684,0.0,0,en,False
1017,Jamillah And Aladdin,Jamillah And Aladdin,67952,[],2015-11-29,0.665,6.0,1,en,False
1018,23 F: El Día Más Difícil del Rey,23 F: El Día Más Difícil del Rey,65754,[],2009-02-10,0.663,6.0,1,es,False
1019,Secret Societies: In the Shadows,Secret Societies: In the Shadows,211076,[],2022-09-05,0.631,0.0,0,en,False
1020,Chris Tall Presents...,Chris Tall Presents...,220113,[35],2019-09-27,0.629,2.0,1,de,False
1021,Pocoyo & Halloween,Pocoyo & Halloween,113305,[],2017-10-17,0.626,2.0,1,pt,False
1022,ام الدراهم,ام الدراهم,247370,[35],2021-02-25,0.618,0.0,0,ar,False
1023,Hot Wheels: Monster Trucks Island,Hot Wheels: Monster Trucks Island,256795,[],2021-08-10,0.608,0.0,0,en,False
1024,Backstage,Backstage,156327,[],2021-12-24,0.596,0.0,0,es,False
1025,Day Zero,Day Zero,124605,[],2011-01-01,0.572,0.0,0,en,False
1026,Animacars,Animacars,113250,[10762],2020-01-03,0.55,6.0,2,pt,False
1027,Tornarem,Tornarem,77137,"[18, 10768]",2012-04-16,0.518,6.0,1,ca,False
1028,Superzoo,Superzoo,112251,[10762],2018-01-01,0.512,2.0,1,es,False
1029,我知道你是谁,我知道你是谁,257972,[],2024-05-07,0.481,0.0,0,zh,False
1030,"La Paca, matriarca de la droga","La Paca, matriarca de la droga",203076,[99],2019-05-12,0.476,2.0,1,es,False
1031,Copa del Rey 2021-2022: la copa de todos,Copa del Rey 2021-2022: Everybody’s Cup,210738,[99],2022-09-21,0.47,2.0,1,es,False
1032,Ángel Nieto. Cuatro vidas,Ángel Nieto. Cuatro vidas,205065,[99],2022-06-30,0.467,3.7,3,es,False
1033,Hullabalooba,Hullabalooba,128037,"[16, 10762]",2015-01-01,0.463,2.0,1,xx,False
